build_seconds,dbcv_leaf,dbcv_status,dbcv_leaf_noisefree,tnc_mean,n_scored_nodes,scored_coverage,zero_embed_nodes,n_leaves,median_leaf_size,min_leaf_size,noise_frac,preclustering_skipped,n_rows,n_features,ari,ami,ari_depth1,exception,degenerate,dataset,arm,trial,p_hierarchical_layers,p_hclust_umap_n_components,p_hclust_min_cluster_size,p_hclust_min_samples,p_umap_n_neighbors,p_umap_min_dist,p_method,p_tsne_perplexity,p_tsne_learning_rate,p_mds_n_init,p_mds_max_iter
30.805740356445312,-0.4388945973935968,ok,-0.6910434755436309,0.9563693115557104,4,1.0,0,3,370.0,283,0.36505286588759045,False,1797,64,0.44118766986489877,0.637942825098328,0.44118766986489877,,False,Digits (Low),trial,15,3,30,199,94,30,0.16042508930990854,UMAP,,,,
32.650806188583374,-0.33501454757929977,ok,-0.557426983333335,0.9507843310723799,4,1.0,0,3,350.0,254,0.3989983305509182,False,1797,64,0.457556168259626,0.6687319932461921,0.457556168259626,,False,Digits (Low),trial,16,3,30,244,73,37,0.21528986231941083,UMAP,,,,
71.91355204582214,-0.4898484764588338,ok,-0.6251830342304859,0.915918963436879,4,1.0,0,3,494.0,387,0.216471897607123,False,1797,64,0.3868719934462586,0.5958602923719143,0.3868719934462586,,False,Digits (Low),trial,17,3,10,238,70,5,0.23891287001945344,MDS,,,1.0,295.0
25.821162700653076,,degenerate:1_clusters,,0.9775993637695033,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,18,3,32,407,120,38,0.21121758157520365,UMAP,,,,
51.52510356903076,-0.4467713643160042,ok,-0.48776954451898474,0.9391627772785744,8,1.0,0,5,178.0,153,0.11686143572621036,False,1797,64,0.3159794184169484,0.693898641598674,0.04692817899231349,,False,Digits (Low),trial,19,3,63,91,74,49,0.4739252807798371,UMAP,,,,
18.526662349700928,-0.5804648762518252,ok,-0.8424102567468424,0.8851715592589428,3,1.0,0,2,692.5,381,0.22927100723427934,False,1797,64,0.15446846889712595,0.37638576956561604,0.15446846889712595,,False,Digits (Low),trial,20,2,53,372,118,23,0.09080081033882638,PCA,,,,
34.75669980049133,-0.46428188220692646,ok,-0.7195063682521579,0.9599667312898645,5,1.0,0,3,392.0,336,0.3578185865331107,False,1797,64,0.41520345527541963,0.6152194488249789,0.15288933280477934,,False,Digits (Low),trial,21,3,30,212,113,34,0.19413263495584415,UMAP,,,,
27.118548154830933,,degenerate:1_clusters,,0.9770964049447179,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,22,3,25,234,190,35,0.1990488192417117,UMAP,,,,
28.612335443496704,-0.5536009458053858,ok,-0.7352704357814326,0.9704417298284881,3,1.0,0,2,676.5,358,0.24707846410684475,False,1797,64,0.14846614129218114,0.3757722853549235,0.14846614129218114,,False,Digits (Low),trial,23,3,12,302,190,15,0.057772650047188255,UMAP,,,,
31.030786275863647,-0.3053945071612322,ok,-0.5196912209931196,0.9564549338972135,4,1.0,0,3,296.0,265,0.41235392320534225,False,1797,64,0.39527258779334035,0.5460587821250842,0.39527258779334035,,False,Digits (Low),trial,24,3,37,219,14,44,0.11768326154018607,UMAP,,,,
25.897983074188232,,degenerate:1_clusters,,0.9787528126757556,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,25,3,50,319,192,17,0.12142413172009708,UMAP,,,,
54.11798930168152,,degenerate:1_clusters,,0.8378909964857073,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,26,3,37,295,217,14,0.06201018552903549,MDS,,,4.0,103.0
22.288296461105347,,degenerate:1_clusters,,0.9773017242227551,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,27,2,49,449,38,8,0.05352564299065441,UMAP,,,,
40.605509519577026,-0.5276495877648488,ok,-0.6407275472044643,0.9470162886697743,6,1.0,0,4,201.5,178,0.15247634947134112,False,1797,64,0.25672282863332463,0.6077506863503228,0.10696529082367325,,False,Digits (Low),trial,28,3,60,173,173,44,0.12403030220985878,UMAP,,,,
28.84576416015625,-0.49878700520956465,ok,-0.5135580773073841,0.9297856884345983,10,1.0,0,9,179.0,145,0.004451864218141347,False,1797,64,0.77567244098897,0.8608757608237754,0.77567244098897,,False,Digits (Low),trial,29,3,37,118,25,13,0.03276543644874262,UMAP,,,,
29.671164512634277,-0.253107018623878,ok,-0.2676200151053123,0.9242944320311693,12,1.0,0,10,174.0,89,0.09181969949916527,False,1797,64,0.9143950603828102,0.9283266597809455,0.7922088298384837,,False,Digits (Low),trial,30,3,56,78,30,15,0.08492822780595116,UMAP,,,,
