arm,method,split,delta,metric,t,n_pairs,median_delta,win_rate,wilcoxon_p,rank_biserial,median_value,median_strict,median_f1,f1_ratio,median_coverage,primary,p_holm
synth-sym-tight,db,severity,0.2,jaccard_admitted,0.95,80,-0.13193850984038644,0.0,7.849526548031477e-15,-1.0,0.47967772189230773,0.6115378027032542,0.8739495798319329,0.8957983193277312,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-tight,db,severity,0.2,jaccard_admitted,0.9,80,-0.04383257723880024,0.1875,1.4654747402137537e-09,-0.625,0.5641165029215219,0.6115378027032542,0.8288288288288289,0.8495495495495496,0.22083333333333333,False,1.4654747402137537e-09
synth-sym-tight,db,severity,0.2,jaccard_admitted,0.8,80,0.0644678073382498,0.9375,7.046339081038934e-14,0.875,0.6816556842417898,0.6115378027032542,0.7401574803149608,0.7586614173228348,0.17916666666666667,False,1.4092678162077868e-13
synth-sym-tight,db,severity,0.2,f1_sd,0.95,80,0.01294447146374188,0.0875,1.9423055932198606e-13,-0.825,0.04877437713973462,0.036020357846950624,0.8739495798319329,0.8957983193277312,0.22083333333333333,False,4.214408065922543e-13
synth-sym-tight,db,severity,0.2,f1_sd,0.9,80,0.01679623540144625,0.075,1.4048026886408476e-13,-0.85,0.0525909099227866,0.036020357846950624,0.8288288288288289,0.8495495495495496,0.22083333333333333,False,4.214408065922543e-13
synth-sym-tight,db,severity,0.2,f1_sd,0.8,80,-0.0016787822573822216,0.6375,0.0173616329397137,0.275,0.03139058120721257,0.036020357846950624,0.7401574803149608,0.7586614173228348,0.17916666666666667,False,0.0173616329397137
synth-sym-tight,db,symmetric,0.05,jaccard_admitted,0.95,80,0.051149824710927716,0.8625,7.684974195704611e-12,0.725,0.777670774923207,0.7254657800182194,0.8727272727272728,0.8945454545454546,0.22083333333333333,False,1.5369948391409222e-11
synth-sym-tight,db,symmetric,0.05,jaccard_admitted,0.9,80,0.11103389931309404,0.9875,8.152358880315248e-15,0.975,0.8427486393346091,0.7254657800182194,0.8448275862068966,0.865948275862069,0.225,False,2.4457076640945743e-14
synth-sym-tight,db,symmetric,0.05,jaccard_admitted,0.8,80,0.062088543467073765,0.85,1.5717077941954187e-10,0.7,0.7889842701612182,0.7254657800182194,0.7559055118110236,0.7748031496062993,0.18333333333333332,False,1.5717077941954187e-10
synth-sym-tight,db,symmetric,0.05,f1_sd,0.95,80,-0.02472672778035022,0.975,9.482966249828276e-15,0.95,0.031201136858859634,0.056841099377048836,0.8727272727272728,0.8945454545454546,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-tight,db,symmetric,0.05,f1_sd,0.9,80,-0.04188747843168696,1.0,7.849526548031477e-15,1.0,0.013991874791575695,0.056841099377048836,0.8448275862068966,0.865948275862069,0.225,False,2.3548579644094432e-14
synth-sym-tight,db,symmetric,0.05,f1_sd,0.8,80,-0.04327057377129183,1.0,7.849526548031477e-15,1.0,0.01379685778171591,0.056841099377048836,0.7559055118110236,0.7748031496062993,0.18333333333333332,False,2.3548579644094432e-14
synth-sym-tight,db,symmetric,0.1,jaccard_admitted,0.95,80,-0.08052466949354548,0.0375,1.1026754326146025e-14,-0.925,0.5895104145285492,0.6666967439343594,0.8727272727272728,0.8945454545454546,0.22083333333333333,False,3.308026297843808e-14
synth-sym-tight,db,symmetric,0.1,jaccard_admitted,0.9,80,0.031708975944219675,0.825,7.348907399032895e-11,0.65,0.7097335510670679,0.6666967439343594,0.8448275862068966,0.865948275862069,0.225,False,7.348907399032895e-11
synth-sym-tight,db,symmetric,0.1,jaccard_admitted,0.8,80,0.06110224638127543,0.9125,4.567028423311627e-13,0.825,0.7304624892317544,0.6666967439343594,0.7559055118110236,0.7748031496062993,0.18333333333333332,False,9.134056846623254e-13
synth-sym-tight,db,symmetric,0.1,f1_sd,0.95,80,0.0017342572675289707,0.375,0.029801540796768576,-0.25,0.051423994830122916,0.04981071353982812,0.8727272727272728,0.8945454545454546,0.22083333333333333,False,0.029801540796768576
synth-sym-tight,db,symmetric,0.1,f1_sd,0.9,80,-0.014540240638111872,0.8875,7.475199774436541e-13,0.775,0.035283772187999086,0.04981071353982812,0.8448275862068966,0.865948275862069,0.225,False,1.4950399548873082e-12
synth-sym-tight,db,symmetric,0.1,f1_sd,0.8,80,-0.029173108864199517,1.0,7.849526548031477e-15,1.0,0.018992580423837762,0.04981071353982812,0.7559055118110236,0.7748031496062993,0.18333333333333332,False,2.3548579644094432e-14
synth-sym-tight,db,symmetric,0.2,jaccard_admitted,0.95,80,-0.1725825674920749,0.0,7.849526548031477e-15,-1.0,0.435938274524553,0.6115378027032542,0.8727272727272728,0.8945454545454546,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-tight,db,symmetric,0.2,jaccard_admitted,0.9,80,-0.16600567585452033,0.0,7.849526548031477e-15,-1.0,0.44704207825250575,0.6115378027032542,0.8448275862068966,0.865948275862069,0.225,False,2.3548579644094432e-14
synth-sym-tight,db,symmetric,0.2,jaccard_admitted,0.8,80,-0.06780019837737483,0.1,7.475199774436541e-13,-0.8,0.5386048992865309,0.6115378027032542,0.7559055118110236,0.7748031496062993,0.18333333333333332,False,7.475199774436541e-13
synth-sym-tight,db,symmetric,0.2,f1_sd,0.95,80,0.013230844168665887,0.1,4.255070458353734e-13,-0.8,0.04747750564873032,0.036020357846950624,0.8727272727272728,0.8945454545454546,0.22083333333333333,False,8.510140916707468e-13
synth-sym-tight,db,symmetric,0.2,f1_sd,0.9,80,0.015413714496980677,0.0375,2.2417979132012551e-13,-0.925,0.051863820510146395,0.036020357846950624,0.8448275862068966,0.865948275862069,0.225,False,6.725393739603766e-13
synth-sym-tight,db,symmetric,0.2,f1_sd,0.8,80,0.011637117645066425,0.125,5.308939652213096e-12,-0.75,0.04850689806895421,0.036020357846950624,0.7559055118110236,0.7748031496062993,0.18333333333333332,False,5.308939652213096e-12
synth-sym-tight,threshold,severity,0.05,jaccard_admitted,0.95,80,-0.026644770613781343,0.275,0.00016332492372502503,-0.45,0.6970124247097931,0.7254657800182194,0.2777777777777778,0.28472222222222227,0.041666666666666664,False,0.00016332492372502503
synth-sym-tight,threshold,severity,0.05,jaccard_admitted,0.9,80,-0.10743523728871712,0.25,7.707668015609942e-09,-0.5,0.6139473684210527,0.7254657800182194,0.06451612903225806,0.06612903225806452,0.008333333333333333,False,1.5415336031219885e-08
synth-sym-tight,threshold,severity,0.05,jaccard_admitted,0.8,80,0.25810720875354537,0.8625,2.3694814521885637e-11,0.725,1.0,0.7254657800182194,0.0,0.0,0.0,False,7.10844435656569e-11
synth-sym-tight,threshold,severity,0.05,f1_sd,0.95,80,-0.025460124315185566,1.0,7.849526548031477e-15,1.0,0.0296673876093276,0.056841099377048836,0.2777777777777778,0.28472222222222227,0.041666666666666664,False,2.3548579644094432e-14
synth-sym-tight,threshold,severity,0.05,f1_sd,0.9,80,-0.03154568203726184,0.9875,9.482966249828276e-15,0.975,0.025305653024778725,0.056841099377048836,0.06451612903225806,0.06612903225806452,0.008333333333333333,False,2.3548579644094432e-14
synth-sym-tight,threshold,severity,0.05,f1_sd,0.8,80,-0.05381179905122044,1.0,7.849526548031477e-15,1.0,0.0,0.056841099377048836,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-tight,threshold,severity,0.1,jaccard_admitted,0.95,80,-0.11092663126765556,0.075,5.2569384696613064e-14,-0.85,0.5638294603311765,0.6666967439343594,0.2777777777777778,0.28472222222222227,0.041666666666666664,True,1.577081540898392e-13
synth-sym-tight,threshold,severity,0.1,jaccard_admitted,0.9,80,-0.19168697735312543,0.1375,2.512925609401211e-12,-0.725,0.4822713032581454,0.6666967439343594,0.06451612903225806,0.06612903225806452,0.008333333333333333,True,5.025851218802422e-12
synth-sym-tight,threshold,severity,0.1,jaccard_admitted,0.8,80,0.31018681681795374,0.8,1.1836574724521512e-10,0.6,1.0,0.6666967439343594,0.0,0.0,0.0,True,1.1836574724521512e-10
synth-sym-tight,threshold,severity,0.1,f1_sd,0.95,80,-0.014281049827340169,0.875,5.679398006940263e-12,0.75,0.03477926503061053,0.04981071353982812,0.2777777777777778,0.28472222222222227,0.041666666666666664,False,5.679398006940263e-12
synth-sym-tight,threshold,severity,0.1,f1_sd,0.9,80,-0.020393985370472524,0.975,2.5113283864160744e-14,0.95,0.02846112378281864,0.04981071353982812,0.06451612903225806,0.06612903225806452,0.008333333333333333,False,5.022656772832149e-14
synth-sym-tight,threshold,severity,0.1,f1_sd,0.8,80,-0.043629115495854916,1.0,7.849526548031477e-15,1.0,0.0,0.04981071353982812,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-tight,threshold,severity,0.2,jaccard_admitted,0.95,80,-0.17081980893546903,0.0125,8.466682565197588e-15,-0.975,0.4421135636469863,0.6115378027032542,0.2777777777777778,0.28472222222222227,0.041666666666666664,False,2.5400047695592765e-14
synth-sym-tight,threshold,severity,0.2,jaccard_admitted,0.9,80,-0.21462706349059657,0.0375,1.5461621777490538e-14,-0.925,0.3993911862990811,0.6115378027032542,0.06451612903225806,0.06612903225806452,0.008333333333333333,False,3.0923243554981077e-14
synth-sym-tight,threshold,severity,0.2,jaccard_admitted,0.8,80,0.280803863721461,0.7375,1.7512920691382147e-09,0.475,0.9,0.6115378027032542,0.0,0.0,0.0,False,1.7512920691382147e-09
synth-sym-tight,threshold,severity,0.2,f1_sd,0.95,80,0.004473176310898757,0.3625,0.000327622372791419,-0.275,0.04070841483024486,0.036020357846950624,0.2777777777777778,0.28472222222222227,0.041666666666666664,False,0.000655244745582838
synth-sym-tight,threshold,severity,0.2,f1_sd,0.9,80,-0.0010188570895185763,0.575,0.0751705124498129,0.15,0.03443463439493738,0.036020357846950624,0.06451612903225806,0.06612903225806452,0.008333333333333333,False,0.0751705124498129
synth-sym-tight,threshold,severity,0.2,f1_sd,0.8,80,-0.028934408282325772,0.9875,8.152358880315248e-15,0.975,0.007331370418032098,0.036020357846950624,0.0,0.0,0.0,False,2.4457076640945743e-14
synth-sym-tight,threshold,symmetric,0.05,jaccard_admitted,0.95,80,-0.03744539939781688,0.25,1.0726252583202732e-06,-0.5,0.691953939378475,0.7254657800182194,0.2758751902587519,0.2827720700152207,0.041666666666666664,False,1.0726252583202732e-06
synth-sym-tight,threshold,symmetric,0.05,jaccard_admitted,0.9,80,-0.06930609213321265,0.2,2.284392287190671e-09,-0.6,0.6599122807017545,0.7254657800182194,0.09523809523809523,0.09761904761904762,0.0125,False,6.853176861572013e-09
synth-sym-tight,threshold,symmetric,0.05,jaccard_admitted,0.8,80,0.25570314308149383,0.825,2.9478186734325993e-08,0.65,1.0,0.7254657800182194,0.0,0.0,0.0,False,5.8956373468651986e-08
synth-sym-tight,threshold,symmetric,0.05,f1_sd,0.95,80,-0.026279345006099502,1.0,7.849526548031477e-15,1.0,0.029418845053104277,0.056841099377048836,0.2758751902587519,0.2827720700152207,0.041666666666666664,False,2.3548579644094432e-14
synth-sym-tight,threshold,symmetric,0.05,f1_sd,0.9,80,-0.03212124143660984,0.9875,8.792926151362765e-15,0.975,0.02547136092800828,0.056841099377048836,0.09523809523809523,0.09761904761904762,0.0125,False,2.3548579644094432e-14
synth-sym-tight,threshold,symmetric,0.05,f1_sd,0.8,80,-0.05462285344074978,1.0,7.849526548031477e-15,1.0,0.0,0.056841099377048836,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-tight,threshold,symmetric,0.1,jaccard_admitted,0.95,80,-0.12753024578496175,0.0375,1.1026754326146025e-14,-0.925,0.5464178548908447,0.6666967439343594,0.2758751902587519,0.2827720700152207,0.041666666666666664,False,3.308026297843808e-14
synth-sym-tight,threshold,symmetric,0.1,jaccard_admitted,0.9,80,-0.14470783272637794,0.125,1.9093406934261424e-12,-0.75,0.5332320092188514,0.6666967439343594,0.09523809523809523,0.09761904761904762,0.0125,False,3.818681386852285e-12
synth-sym-tight,threshold,symmetric,0.1,jaccard_admitted,0.8,80,0.23343289995764144,0.7125,2.3086061723704754e-06,0.425,0.9,0.6666967439343594,0.0,0.0,0.0,False,2.3086061723704754e-06
synth-sym-tight,threshold,symmetric,0.1,f1_sd,0.95,80,-0.013400509624723427,0.875,5.132699347205073e-12,0.75,0.03555456079844114,0.04981071353982812,0.2758751902587519,0.2827720700152207,0.041666666666666664,False,5.132699347205073e-12
synth-sym-tight,threshold,symmetric,0.1,f1_sd,0.9,80,-0.018187787856326743,0.9625,1.0619072426644933e-14,0.925,0.03083314400331238,0.04981071353982812,0.09523809523809523,0.09761904761904762,0.0125,False,2.3548579644094432e-14
synth-sym-tight,threshold,symmetric,0.1,f1_sd,0.8,80,-0.04156466705360731,1.0,7.849526548031477e-15,1.0,0.007331370418032098,0.04981071353982812,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-tight,threshold,symmetric,0.2,jaccard_admitted,0.95,80,-0.18088214065723401,0.0,7.849526548031477e-15,-1.0,0.43110776928987515,0.6115378027032542,0.2758751902587519,0.2827720700152207,0.041666666666666664,False,2.3548579644094432e-14
synth-sym-tight,threshold,symmetric,0.2,jaccard_admitted,0.9,80,-0.2192186413411523,0.05,1.935013307755658e-14,-0.9,0.39979010025062656,0.6115378027032542,0.09523809523809523,0.09761904761904762,0.0125,False,3.870026615511316e-14
synth-sym-tight,threshold,symmetric,0.2,jaccard_admitted,0.8,80,0.1598430676516553,0.675,2.5970140907991548e-06,0.35,0.7684210526315789,0.6115378027032542,0.0,0.0,0.0,False,2.5970140907991548e-06
synth-sym-tight,threshold,symmetric,0.2,f1_sd,0.95,80,0.004433283287580192,0.3,0.00035911625890558657,-0.4,0.04033574714531952,0.036020357846950624,0.2758751902587519,0.2827720700152207,0.041666666666666664,False,0.0007182325178111731
synth-sym-tight,threshold,symmetric,0.2,f1_sd,0.9,80,-0.001358487593329124,0.55,0.6729715356040642,0.1,0.03604546287591935,0.036020357846950624,0.09523809523809523,0.09761904761904762,0.0125,False,0.6729715356040642
synth-sym-tight,threshold,symmetric,0.2,f1_sd,0.8,80,-0.02691007465830085,0.9875,8.152358880315248e-15,0.975,0.010091590348378567,0.036020357846950624,0.0,0.0,0.0,False,2.4457076640945743e-14
synth-sym-wide,db,severity,0.05,jaccard_admitted,0.95,80,0.16367713757762314,1.0,7.849526548031477e-15,1.0,0.9621084773008918,0.8003870923547485,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.05,jaccard_admitted,0.9,80,0.12191891493905171,1.0,7.849526548031477e-15,1.0,0.9217923397009269,0.8003870923547485,0.9380530973451328,0.9380530973451328,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.05,jaccard_admitted,0.8,80,0.0009118081408656664,0.5125,0.2957500874121701,0.025,0.803091371900478,0.8003870923547485,0.8785046728971964,0.8785046728971964,0.19583333333333333,False,0.2957500874121701
synth-sym-wide,db,severity,0.05,f1_sd,0.95,80,-0.018455599204915546,1.0,7.849526548031477e-15,1.0,0.006107317636095396,0.024292664003845957,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.05,f1_sd,0.9,80,-0.016698593783114255,1.0,7.849526548031477e-15,1.0,0.007302328448074075,0.024292664003845957,0.9380530973451328,0.9380530973451328,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.05,f1_sd,0.8,80,-0.013269520814778876,1.0,7.849526548031477e-15,1.0,0.010143472413059169,0.024292664003845957,0.8785046728971964,0.8785046728971964,0.19583333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.1,jaccard_admitted,0.95,80,0.1371575397517495,1.0,7.849526548031477e-15,1.0,0.7909734191791046,0.6499668238556249,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.1,jaccard_admitted,0.9,80,0.2552406347943297,1.0,7.849526548031477e-15,1.0,0.9047826182410108,0.6499668238556249,0.9380530973451328,0.9380530973451328,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.1,jaccard_admitted,0.8,80,0.18833522082791887,1.0,7.849526548031477e-15,1.0,0.8379114186261375,0.6499668238556249,0.8785046728971964,0.8785046728971964,0.19583333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.1,f1_sd,0.95,80,-0.0172830566591844,0.975,1.0226231706471903e-14,0.95,0.022958745871075062,0.04028540729530413,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.1,f1_sd,0.9,80,-0.024300079275913655,1.0,7.849526548031477e-15,1.0,0.015322897844490528,0.04028540729530413,0.9380530973451328,0.9380530973451328,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.1,f1_sd,0.8,80,-0.0287174995291596,1.0,7.849526548031477e-15,1.0,0.011375699916441226,0.04028540729530413,0.8785046728971964,0.8785046728971964,0.19583333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.2,jaccard_admitted,0.95,80,0.05046242259517647,0.975,1.6051579997687537e-14,0.95,0.6040177079246591,0.5532545628629415,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.2,jaccard_admitted,0.9,80,0.09536139956213269,1.0,7.849526548031477e-15,1.0,0.6515909198338504,0.5532545628629415,0.9380530973451328,0.9380530973451328,0.22083333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.2,jaccard_admitted,0.8,80,0.2694079008591241,1.0,7.849526548031477e-15,1.0,0.8232750452626374,0.5532545628629415,0.8785046728971964,0.8785046728971964,0.19583333333333333,False,2.3548579644094432e-14
synth-sym-wide,db,severity,0.2,f1_sd,0.95,80,-0.0010843034644585359,0.575,0.1953210774477666,0.15,0.04048846970849078,0.0411584323148718,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,0.1953210774477666
synth-sym-wide,db,severity,0.2,f1_sd,0.9,80,-0.006281557563516362,0.725,6.2396268628111515e-06,0.45,0.035625223595085784,0.0411584323148718,0.9380530973451328,0.9380530973451328,0.22083333333333333,False,1.2479253725622303e-05
synth-sym-wide,db,severity,0.2,f1_sd,0.8,80,-0.01848251972704569,0.9625,1.2344457759240488e-14,0.925,0.023181257343258467,0.0411584323148718,0.8785046728971964,0.8785046728971964,0.19583333333333333,False,3.703337327772146e-14
synth-sym-wide,db,symmetric,0.05,jaccard_admitted,0.95,80,0.03428712563872455,0.9,7.217747405191763e-13,0.8,0.8364428081867017,0.8003870923547485,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,1.4435494810383526e-12
synth-sym-wide,db,symmetric,0.05,jaccard_admitted,0.9,80,0.15329650478383783,1.0,7.849526548031477e-15,1.0,0.9459954725236777,0.8003870923547485,0.9473684210526316,0.9473684210526316,0.225,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.05,jaccard_admitted,0.8,80,0.028708038431102534,0.7,2.7237978305267567e-07,0.4,0.8230548007964517,0.8003870923547485,0.888888888888889,0.888888888888889,0.2,False,2.7237978305267567e-07
synth-sym-wide,db,symmetric,0.05,f1_sd,0.95,80,-0.00011633118114554725,0.5,0.12249037641132876,0.0,0.023342799447426305,0.024292664003845957,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,0.12249037641132876
synth-sym-wide,db,symmetric,0.05,f1_sd,0.9,80,-0.018635294138411043,1.0,7.849526548031477e-15,1.0,0.005367005177813982,0.024292664003845957,0.9473684210526316,0.9473684210526316,0.225,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.05,f1_sd,0.8,80,-0.01655315151220441,1.0,7.849526548031477e-15,1.0,0.0071232301380505895,0.024292664003845957,0.888888888888889,0.888888888888889,0.2,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.1,jaccard_admitted,0.95,80,0.05837524414388251,0.9875,8.152358880315248e-15,0.975,0.7103272618771389,0.6499668238556249,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.1,jaccard_admitted,0.9,80,0.05062671430009846,0.925,4.215965322547631e-14,0.85,0.698287915222668,0.6499668238556249,0.9473684210526316,0.9473684210526316,0.225,False,4.215965322547631e-14
synth-sym-wide,db,symmetric,0.1,jaccard_admitted,0.8,80,0.2045755322124903,1.0,7.849526548031477e-15,1.0,0.8563516092363175,0.6499668238556249,0.888888888888889,0.888888888888889,0.2,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.1,f1_sd,0.95,80,-0.008865675069832067,0.8375,3.0243543291760173e-10,0.675,0.030767020636377762,0.04028540729530413,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,3.0243543291760173e-10
synth-sym-wide,db,symmetric,0.1,f1_sd,0.9,80,-0.012333854314430823,0.8625,4.731321559064917e-13,0.725,0.027898556302161946,0.04028540729530413,0.9473684210526316,0.9473684210526316,0.225,False,9.462643118129834e-13
synth-sym-wide,db,symmetric,0.1,f1_sd,0.8,80,-0.029584506596135374,1.0,7.849526548031477e-15,1.0,0.010538500436569688,0.04028540729530413,0.888888888888889,0.888888888888889,0.2,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.2,jaccard_admitted,0.95,80,-0.05911241962340258,0.0,7.849526548031477e-15,-1.0,0.4933917166777343,0.5532545628629415,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,2.3548579644094432e-14
synth-sym-wide,db,symmetric,0.2,jaccard_admitted,0.9,80,-0.01753520976231082,0.3,2.2547379139834857e-06,-0.4,0.5402435166885973,0.5532545628629415,0.9473684210526316,0.9473684210526316,0.225,False,2.2547379139834857e-06
synth-sym-wide,db,symmetric,0.2,jaccard_admitted,0.8,80,-0.06908062229226913,0.0125,1.7957546368041127e-14,-0.975,0.4864227470624459,0.5532545628629415,0.888888888888889,0.888888888888889,0.2,False,3.5915092736082255e-14
synth-sym-wide,db,symmetric,0.2,f1_sd,0.95,80,0.0032179244774115795,0.325,0.0005840011463078015,-0.35,0.0439341642829707,0.0411584323148718,0.9655172413793104,0.9655172413793104,0.23333333333333334,False,0.0017520034389234044
synth-sym-wide,db,symmetric,0.2,f1_sd,0.9,80,0.0009549249869066148,0.4625,0.1081078578384771,-0.075,0.042046679240456825,0.0411584323148718,0.9473684210526316,0.9473684210526316,0.225,False,0.2162157156769542
synth-sym-wide,db,symmetric,0.2,f1_sd,0.8,80,-0.0006433418444848175,0.525,0.7771914444416689,0.05,0.0406842810211213,0.0411584323148718,0.888888888888889,0.888888888888889,0.2,False,0.7771914444416689
synth-sym-wide,threshold,severity,0.05,jaccard_admitted,0.95,80,-0.08491671055002847,0.0625,3.774386519362833e-14,-0.875,0.7172081450518595,0.8003870923547485,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,1.13231595580885e-13
synth-sym-wide,threshold,severity,0.05,jaccard_admitted,0.9,80,-0.1694942325073467,0.05,8.769477004029638e-14,-0.9,0.6325766119845068,0.8003870923547485,0.06451612903225806,0.06451612903225806,0.008333333333333333,False,1.7538954008059276e-13
synth-sym-wide,threshold,severity,0.05,jaccard_admitted,0.8,80,0.1870117870788905,0.8,6.677616193811277e-06,0.6,1.0,0.8003870923547485,0.0,0.0,0.0,False,6.677616193811277e-06
synth-sym-wide,threshold,severity,0.05,f1_sd,0.95,80,0.0070360564241694675,0.2375,3.859199629385935e-06,-0.525,0.031084583888839286,0.024292664003845957,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,7.71839925877187e-06
synth-sym-wide,threshold,severity,0.05,f1_sd,0.9,80,-0.0004460726910644969,0.525,0.5714196885392865,0.05,0.02386423440416064,0.024292664003845957,0.06451612903225806,0.06451612903225806,0.008333333333333333,False,0.5714196885392865
synth-sym-wide,threshold,severity,0.05,f1_sd,0.8,80,-0.020796545442648924,0.9875,9.131533880268768e-15,0.975,0.0,0.024292664003845957,0.0,0.0,0.0,False,2.7394601640806303e-14
synth-sym-wide,threshold,severity,0.1,jaccard_admitted,0.95,80,-0.011387133843040909,0.3875,0.026049216224252002,-0.225,0.6334882479930026,0.6499668238556249,0.2857142857142857,0.2857142857142857,0.041666666666666664,True,0.026049216224252002
synth-sym-wide,threshold,severity,0.1,jaccard_admitted,0.9,80,-0.1345904772425404,0.1625,2.5296826368212382e-11,-0.675,0.5128446115288221,0.6499668238556249,0.06451612903225806,0.06451612903225806,0.008333333333333333,True,7.589047910463714e-11
synth-sym-wide,threshold,severity,0.1,jaccard_admitted,0.8,80,0.2719702402136249,0.775,3.4220708074370994e-10,0.55,0.9,0.6499668238556249,0.0,0.0,0.0,True,6.844141614874199e-10
synth-sym-wide,threshold,severity,0.1,f1_sd,0.95,80,-0.002529371024647245,0.6,0.09994372532655114,0.2,0.03711037699159184,0.04028540729530413,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,0.09994372532655114
synth-sym-wide,threshold,severity,0.1,f1_sd,0.9,80,-0.006464272515063417,0.7875,1.0830998382406814e-08,0.575,0.03260255431675936,0.04028540729530413,0.06451612903225806,0.06451612903225806,0.008333333333333333,False,2.1661996764813627e-08
synth-sym-wide,threshold,severity,0.1,f1_sd,0.8,80,-0.03414791552377698,1.0,7.849526548031477e-15,1.0,0.007331370418032098,0.04028540729530413,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-wide,threshold,severity,0.2,jaccard_admitted,0.95,80,-0.031743692755630326,0.2875,0.00046301232005044877,-0.425,0.5225934615839452,0.5532545628629415,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,0.00046301232005044877
synth-sym-wide,threshold,severity,0.2,jaccard_admitted,0.9,80,-0.1313739969887086,0.15,4.33400046624124e-12,-0.7,0.4310793081187817,0.5532545628629415,0.06451612903225806,0.06451612903225806,0.008333333333333333,False,1.300200139872372e-11
synth-sym-wide,threshold,severity,0.2,jaccard_admitted,0.8,80,0.11230833588874356,0.65,7.816853623237913e-06,0.3,0.6631578947368421,0.5532545628629415,0.0,0.0,0.0,False,1.5633707246475825e-05
synth-sym-wide,threshold,severity,0.2,f1_sd,0.95,80,0.0017927842166216394,0.4,0.16279895785041854,-0.2,0.042168338702559816,0.0411584323148718,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,0.16279895785041854
synth-sym-wide,threshold,severity,0.2,f1_sd,0.9,80,-0.0015882138288530433,0.575,0.03400950821349614,0.15,0.03786526873575102,0.0411584323148718,0.06451612903225806,0.06451612903225806,0.008333333333333333,False,0.06801901642699228
synth-sym-wide,threshold,severity,0.2,f1_sd,0.8,80,-0.028816669059871382,1.0,7.849526548031477e-15,1.0,0.013455453797838088,0.0411584323148718,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-wide,threshold,symmetric,0.05,jaccard_admitted,0.95,80,-0.0808628330439552,0.0875,1.509910709731591e-13,-0.825,0.7183717008554062,0.8003870923547485,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,3.019821419463182e-13
synth-sym-wide,threshold,symmetric,0.05,jaccard_admitted,0.9,80,-0.14486198588101462,0.0625,4.215965322547631e-14,-0.875,0.6472838345864661,0.8003870923547485,0.09523809523809523,0.09523809523809523,0.0125,False,1.2647895967642894e-13
synth-sym-wide,threshold,symmetric,0.05,jaccard_admitted,0.8,80,0.18031399020135808,0.65,0.02132288970655004,0.3,1.0,0.8003870923547485,0.0,0.0,0.0,False,0.02132288970655004
synth-sym-wide,threshold,symmetric,0.05,f1_sd,0.95,80,0.0072317440962903125,0.2625,1.115920103818199e-05,-0.475,0.02998359415165549,0.024292664003845957,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,2.231840207636398e-05
