track,dataset,dr_method,cluster_method,objective,sampler,trial,value,best_so_far
A,Swiss roll (Low),PCA,GMM,dbcv,TPE,6,-0.5755354874730687,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,TPE,7,-0.616990202845216,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,TPE,8,-0.5695427004323632,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,TPE,9,-0.6113234526258347,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,Random,0,-0.5868620317882272,-0.5868620317882272
A,Swiss roll (Low),PCA,GMM,dbcv,Random,1,-0.5117699095573613,-0.5117699095573613
A,Swiss roll (Low),PCA,GMM,dbcv,Random,2,-0.616990202845216,-0.5117699095573613
A,Swiss roll (Low),PCA,GMM,dbcv,Random,3,-0.6027259188458154,-0.5117699095573613
A,Swiss roll (Low),PCA,GMM,dbcv,Random,4,-0.4624778367776752,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,Random,5,-0.5868620317882272,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,Random,6,-0.5755354874730687,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,Random,7,-0.616990202845216,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,Random,8,-0.5695427004323632,-0.4624778367776752
A,Swiss roll (Low),PCA,GMM,dbcv,Random,9,-0.6113234526258347,-0.4624778367776752
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,0,0.07553261971146258,0.07553261971146258
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,1,0.26600629589016395,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,2,0.013077675287492554,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,3,-0.052380731006046385,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,4,0.19858468200173807,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,5,-0.09445789685513734,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,6,-0.018759245416664357,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,7,-0.24854139688434457,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,8,-0.1675265134487448,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,TPE,9,-0.04237934795416147,0.26600629589016395
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,0,-0.22155635485270805,-0.22155635485270805
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,1,0.2540382050605599,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,2,0.055394471106851695,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,3,-0.09708806215051013,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,4,0.1692991528993535,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,5,-0.03280183730524967,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,6,-0.02515029428447063,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,7,-0.005187916418044398,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,8,-0.15377038115575478,0.2540382050605599
A,Swiss roll (Low),MDS,HDBSCAN,dbcv,Random,9,-0.06840430617055235,0.2540382050605599
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,0,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,1,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,2,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,3,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,4,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,5,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,6,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,7,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,8,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,TPE,9,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,0,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,1,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,2,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,3,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,4,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,5,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,6,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,7,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,8,-1.0,-1.0
A,Swiss roll (Low),MDS,DBSCAN,dbcv,Random,9,-1.0,-1.0
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,0,-0.5831965829132524,-0.5831965829132524
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,1,-0.628240314064184,-0.5831965829132524
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,2,-0.6326783353664626,-0.5831965829132524
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,3,-0.5976188892081835,-0.5831965829132524
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,4,-0.5746865853555627,-0.5746865853555627
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,5,-0.6268488560370002,-0.5746865853555627
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,6,-0.5732170497584774,-0.5732170497584774
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,7,-0.6214214434356254,-0.5732170497584774
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,8,-0.6406342935918582,-0.5732170497584774
A,Swiss roll (Low),MDS,KMeans,dbcv,TPE,9,-0.6559957143894454,-0.5732170497584774
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,0,-0.6268488560370002,-0.6268488560370002
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,1,-0.5558548872076597,-0.5558548872076597
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,2,-0.6529885140315019,-0.5558548872076597
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,3,-0.6290416044376195,-0.5558548872076597
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,4,-0.5426402060677261,-0.5426402060677261
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,5,-0.5712204363249437,-0.5426402060677261
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,6,-0.5732170497584774,-0.5426402060677261
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,7,-0.5590944084589777,-0.5426402060677261
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,8,-0.6411305904511387,-0.5426402060677261
A,Swiss roll (Low),MDS,KMeans,dbcv,Random,9,-0.6663417663839665,-0.5426402060677261
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,0,-0.6273555284925916,-0.6273555284925916
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,1,-0.5424378490040698,-0.5424378490040698
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,2,-0.6484808774467632,-0.5424378490040698
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,3,-0.5655821633674702,-0.5424378490040698
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,4,-0.47761992662593955,-0.47761992662593955
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,5,-0.6058600018805509,-0.47761992662593955
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,6,-0.6263006000570349,-0.47761992662593955
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,7,-0.6526919066137196,-0.47761992662593955
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,8,-0.647417479548594,-0.47761992662593955
A,Swiss roll (Low),MDS,GMM,dbcv,TPE,9,-0.6462446094891783,-0.47761992662593955
A,Swiss roll (Low),MDS,GMM,dbcv,Random,0,-0.6108237937939474,-0.6108237937939474
A,Swiss roll (Low),MDS,GMM,dbcv,Random,1,-0.5398724943013437,-0.5398724943013437
A,Swiss roll (Low),MDS,GMM,dbcv,Random,2,-0.6457843764951319,-0.5398724943013437
A,Swiss roll (Low),MDS,GMM,dbcv,Random,3,-0.5516341103929767,-0.5398724943013437
A,Swiss roll (Low),MDS,GMM,dbcv,Random,4,-0.4629387049085664,-0.4629387049085664
A,Swiss roll (Low),MDS,GMM,dbcv,Random,5,-0.6318624185098861,-0.4629387049085664
A,Swiss roll (Low),MDS,GMM,dbcv,Random,6,-0.5863215065981915,-0.4629387049085664
A,Swiss roll (Low),MDS,GMM,dbcv,Random,7,-0.632242492364323,-0.4629387049085664
A,Swiss roll (Low),MDS,GMM,dbcv,Random,8,-0.669930888900936,-0.4629387049085664
A,Swiss roll (Low),MDS,GMM,dbcv,Random,9,-0.6381042041100895,-0.4629387049085664
B,Wine quality (Low),UMAP,-,tnc,TPE,0,0.9286630457933973,0.9286630457933973
B,Wine quality (Low),UMAP,-,tnc,TPE,1,0.9326199148029819,0.9326199148029819
B,Wine quality (Low),UMAP,-,tnc,TPE,2,0.934498828541001,0.934498828541001
B,Wine quality (Low),UMAP,-,tnc,TPE,3,0.9246122470713525,0.934498828541001
B,Wine quality (Low),UMAP,-,tnc,TPE,4,0.9294880724174654,0.934498828541001
B,Wine quality (Low),UMAP,-,tnc,TPE,5,0.9194450479233227,0.934498828541001
B,Wine quality (Low),UMAP,-,tnc,TPE,6,0.9329697550585729,0.934498828541001
B,Wine quality (Low),UMAP,-,tnc,TPE,7,0.9330794462193823,0.934498828541001
B,Wine quality (Low),UMAP,-,tnc,TPE,8,0.9350382321618743,0.9350382321618743
B,Wine quality (Low),UMAP,-,tnc,TPE,9,0.9330989350372738,0.9350382321618743
B,Wine quality (Low),UMAP,-,tnc,Random,0,0.9309702875399362,0.9309702875399362
B,Wine quality (Low),UMAP,-,tnc,Random,1,0.9292109691160809,0.9309702875399362
B,Wine quality (Low),UMAP,-,tnc,Random,2,0.932475505857295,0.932475505857295
B,Wine quality (Low),UMAP,-,tnc,Random,3,0.9228129925452608,0.932475505857295
B,Wine quality (Low),UMAP,-,tnc,Random,4,0.9319300319488818,0.932475505857295
B,Wine quality (Low),UMAP,-,tnc,Random,5,0.9189158679446219,0.932475505857295
B,Wine quality (Low),UMAP,-,tnc,Random,6,0.9332087326943557,0.9332087326943557
B,Wine quality (Low),UMAP,-,tnc,Random,7,0.9333683706070288,0.9333683706070288
B,Wine quality (Low),UMAP,-,tnc,Random,8,0.9310436634717785,0.9333683706070288
B,Wine quality (Low),UMAP,-,tnc,Random,9,0.933407774227902,0.933407774227902
B,Wine quality (Low),t-SNE,-,tnc,TPE,0,0.9286390841320553,0.9286390841320553
B,Wine quality (Low),t-SNE,-,tnc,TPE,1,0.9335483493077741,0.9335483493077741
B,Wine quality (Low),t-SNE,-,tnc,TPE,2,0.9275304579339723,0.9335483493077741
B,Wine quality (Low),t-SNE,-,tnc,TPE,3,0.9163645367412141,0.9335483493077741
B,Wine quality (Low),t-SNE,-,tnc,TPE,4,0.9345202342917998,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,TPE,5,0.9130363152289669,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,TPE,6,0.9299642172523962,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,TPE,7,0.9263846645367412,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,TPE,8,0.9315728434504792,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,TPE,9,0.9343490947816826,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,Random,0,0.9286390841320553,0.9286390841320553
B,Wine quality (Low),t-SNE,-,tnc,Random,1,0.9335483493077741,0.9335483493077741
B,Wine quality (Low),t-SNE,-,tnc,Random,2,0.9275304579339723,0.9335483493077741
B,Wine quality (Low),t-SNE,-,tnc,Random,3,0.9163645367412141,0.9335483493077741
B,Wine quality (Low),t-SNE,-,tnc,Random,4,0.9345202342917998,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,Random,5,0.9130363152289669,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,Random,6,0.9299642172523962,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,Random,7,0.9263846645367412,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,Random,8,0.9315728434504792,0.9345202342917998
B,Wine quality (Low),t-SNE,-,tnc,Random,9,0.9343490947816826,0.9345202342917998
B,Wine quality (Low),MDS,-,tnc,TPE,0,0.9093692225772098,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,1,0.9086104366347179,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,2,0.9061035143769969,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,3,0.9077951011714589,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,4,0.908870926517572,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,5,0.9082276890308839,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,6,0.9074023429179978,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,7,0.9083618743343984,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,8,0.9068428115015974,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,TPE,9,0.907766879659212,0.9093692225772098
B,Wine quality (Low),MDS,-,tnc,Random,0,0.9073453674121406,0.9073453674121406
B,Wine quality (Low),MDS,-,tnc,Random,1,0.9081307774227902,0.9081307774227902
B,Wine quality (Low),MDS,-,tnc,Random,2,0.9077427050053248,0.9081307774227902
B,Wine quality (Low),MDS,-,tnc,Random,3,0.9079742279020235,0.9081307774227902
B,Wine quality (Low),MDS,-,tnc,Random,4,0.9093490947816827,0.9093490947816827
B,Wine quality (Low),MDS,-,tnc,Random,5,0.9078768903088392,0.9093490947816827
B,Wine quality (Low),MDS,-,tnc,Random,6,0.9096927582534611,0.9096927582534611
B,Wine quality (Low),MDS,-,tnc,Random,7,0.9060130990415336,0.9096927582534611
B,Wine quality (Low),MDS,-,tnc,Random,8,0.9080789137380192,0.9096927582534611
B,Wine quality (Low),MDS,-,tnc,Random,9,0.9108044728434505,0.9108044728434505
B,Swiss roll (Low),UMAP,-,tnc,TPE,0,0.9821659211927583,0.9821659211927583
B,Swiss roll (Low),UMAP,-,tnc,TPE,1,0.9813544195953141,0.9821659211927583
B,Swiss roll (Low),UMAP,-,tnc,TPE,2,0.9750445154419594,0.9821659211927583
B,Swiss roll (Low),UMAP,-,tnc,TPE,3,0.9794184238551651,0.9821659211927583
B,Swiss roll (Low),UMAP,-,tnc,TPE,4,0.9836398296059637,0.9836398296059637
B,Swiss roll (Low),UMAP,-,tnc,TPE,5,0.9756320553780617,0.9836398296059637
B,Swiss roll (Low),UMAP,-,tnc,TPE,6,0.980331096911608,0.9836398296059637
B,Swiss roll (Low),UMAP,-,tnc,TPE,7,0.9761184238551651,0.9836398296059637
B,Swiss roll (Low),UMAP,-,tnc,TPE,8,0.982715867944622,0.9836398296059637
B,Swiss roll (Low),UMAP,-,tnc,TPE,9,0.9820084132055378,0.9836398296059637
B,Swiss roll (Low),UMAP,-,tnc,Random,0,0.9801288604898828,0.9801288604898828
B,Swiss roll (Low),UMAP,-,tnc,Random,1,0.9831379126730564,0.9831379126730564
B,Swiss roll (Low),UMAP,-,tnc,Random,2,0.9753545260915868,0.9831379126730564
B,Swiss roll (Low),UMAP,-,tnc,Random,3,0.9777812566560169,0.9831379126730564
B,Swiss roll (Low),UMAP,-,tnc,Random,4,0.9837273695420661,0.9837273695420661
B,Swiss roll (Low),UMAP,-,tnc,Random,5,0.9740656017039404,0.9837273695420661
B,Swiss roll (Low),UMAP,-,tnc,Random,6,0.9799192758253461,0.9837273695420661
B,Swiss roll (Low),UMAP,-,tnc,Random,7,0.9755243876464323,0.9837273695420661
B,Swiss roll (Low),UMAP,-,tnc,Random,8,0.9824554845580404,0.9837273695420661
B,Swiss roll (Low),UMAP,-,tnc,Random,9,0.977772310969116,0.9837273695420661
B,Swiss roll (Low),t-SNE,-,tnc,TPE,0,0.9739309904153355,0.9739309904153355
B,Swiss roll (Low),t-SNE,-,tnc,TPE,1,0.9782845580404687,0.9782845580404687
B,Swiss roll (Low),t-SNE,-,tnc,TPE,2,0.9807244941427049,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,TPE,3,0.974961980830671,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,TPE,4,0.9775267305644304,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,TPE,5,0.9627975505857296,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,TPE,6,0.9733232161874334,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,TPE,7,0.980987326943557,0.980987326943557
B,Swiss roll (Low),t-SNE,-,tnc,TPE,8,0.9759818956336528,0.980987326943557
B,Swiss roll (Low),t-SNE,-,tnc,TPE,9,0.9750000000000001,0.980987326943557
B,Swiss roll (Low),t-SNE,-,tnc,Random,0,0.9739309904153355,0.9739309904153355
B,Swiss roll (Low),t-SNE,-,tnc,Random,1,0.9782845580404687,0.9782845580404687
B,Swiss roll (Low),t-SNE,-,tnc,Random,2,0.9807244941427049,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,Random,3,0.974961980830671,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,Random,4,0.9775267305644304,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,Random,5,0.9627975505857296,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,Random,6,0.9733232161874334,0.9807244941427049
B,Swiss roll (Low),t-SNE,-,tnc,Random,7,0.980987326943557,0.980987326943557
B,Swiss roll (Low),t-SNE,-,tnc,Random,8,0.9759818956336528,0.980987326943557
B,Swiss roll (Low),t-SNE,-,tnc,Random,9,0.9750000000000001,0.980987326943557
B,Swiss roll (Low),MDS,-,tnc,TPE,0,0.9325194888178914,0.9325194888178914
B,Swiss roll (Low),MDS,-,tnc,TPE,1,0.9322684771033014,0.9325194888178914
B,Swiss roll (Low),MDS,-,tnc,TPE,2,0.9321438764643237,0.9325194888178914
B,Swiss roll (Low),MDS,-,tnc,TPE,3,0.9322446219382321,0.9325194888178914
B,Swiss roll (Low),MDS,-,tnc,TPE,4,0.9317472843450478,0.9325194888178914
B,Swiss roll (Low),MDS,-,tnc,TPE,5,0.9319907348242811,0.9325194888178914
B,Swiss roll (Low),MDS,-,tnc,TPE,6,0.932524494142705,0.932524494142705
B,Swiss roll (Low),MDS,-,tnc,TPE,7,0.9322787007454739,0.932524494142705
B,Swiss roll (Low),MDS,-,tnc,TPE,8,0.9328235356762513,0.9328235356762513
B,Swiss roll (Low),MDS,-,tnc,TPE,9,0.9323569755058574,0.9328235356762513
B,Swiss roll (Low),MDS,-,tnc,Random,0,0.9322264110756124,0.9322264110756124
B,Swiss roll (Low),MDS,-,tnc,Random,1,0.9319772097976571,0.9322264110756124
B,Swiss roll (Low),MDS,-,tnc,Random,2,0.9316716719914804,0.9322264110756124
B,Swiss roll (Low),MDS,-,tnc,Random,3,0.9322427050053248,0.9322427050053248
B,Swiss roll (Low),MDS,-,tnc,Random,4,0.9324228966986156,0.9324228966986156
B,Swiss roll (Low),MDS,-,tnc,Random,5,0.9322846645367412,0.9324228966986156
B,Swiss roll (Low),MDS,-,tnc,Random,6,0.9323932907348242,0.9324228966986156
B,Swiss roll (Low),MDS,-,tnc,Random,7,0.9325779552715654,0.9325779552715654
B,Swiss roll (Low),MDS,-,tnc,Random,8,0.9319157614483493,0.9325779552715654
B,Swiss roll (Low),MDS,-,tnc,Random,9,0.9322367412140575,0.9325779552715654
