rho,nesting,seed,rotation_diversity,d_noise,min_cluster_size,dr_method,condition,h,c,v,ari,nmi,within_g_ari,coarse_ari,noise_frac,n_clusters,frag_ratio
8,nested,0,1.0,10,15,UMAP,flat_oracle_B,0.6786174112944232,0.9957952978692797,0.8071654300291649,0.44668445101303844,0.807165430029165,0.7052257375440553,0.38695637194787963,0.03194444444444444,7,0.5833333333333334
8,nested,0,1.0,10,15,UMAP,oracle_conditional,0.8603339466065922,0.9999999999999998,0.9249242031796653,0.7745932332686594,0.9249242031796653,0.7110119993666983,1.0,0.001388888888888889,9,0.75
8,nested,1,1.0,10,15,UMAP,hierarchical,1.0,0.8597878629590784,0.9246085320624513,0.8351270087534596,0.9246085320624514,0.7810180243527741,1.0,0.13194444444444445,20,1.6666666666666667
8,nested,1,1.0,10,15,UMAP,flat_full,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
8,nested,1,1.0,10,15,UMAP,flat_oracle_B,0.8589177196031332,1.0,0.9241051505889207,0.7710884340487091,0.9241051505889207,1.0,0.4675642235937254,0.022222222222222223,9,0.75
8,nested,1,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
8,nested,2,1.0,10,15,UMAP,hierarchical,0.6675354742883627,0.6919684015512064,0.6795323843218728,0.464331038457786,0.6795323843218727,0.3209415559106938,1.0,0.24861111111111112,12,1.0
8,nested,2,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
8,nested,2,1.0,10,15,UMAP,flat_oracle_B,0.29081727550133857,1.0,0.4505940244538306,0.11447997461108898,0.4505940244538306,0.23514755945463928,0.31135242099702204,0.009722222222222222,3,0.25
8,nested,2,1.0,10,15,UMAP,oracle_conditional,0.8055146700427681,0.9964856545582971,0.8908808752979334,0.703473859112174,0.8908808752979333,0.6221004888878582,1.0,0.03888888888888889,8,0.6666666666666666
8,nested,3,1.0,10,15,UMAP,hierarchical,0.7219130671552627,0.7243975205862285,0.7231531599899239,0.4863695759599717,0.7231531599899239,0.34157607972174236,1.0,0.1736111111111111,14,1.1666666666666667
8,nested,3,1.0,10,15,UMAP,flat_full,0.6600253753391699,0.9884035086577377,0.7915068743597672,0.5032581632712033,0.7915068743597672,0.3216516045640007,1.0,0.0,6,0.5
8,nested,3,1.0,10,15,UMAP,flat_oracle_B,0.3692291790722146,0.9999999999999998,0.5393241463381654,0.21191719724087307,0.5393241463381654,0.45884296156151777,0.15202464615065567,0.006944444444444444,3,0.25
8,nested,3,1.0,10,15,UMAP,oracle_conditional,0.8836984117279123,0.9968160794563133,0.9368550897426636,0.76364116641132,0.9368550897426635,0.77311388034996,1.0,0.025,10,0.8333333333333334
8,nested,4,1.0,10,15,UMAP,hierarchical,0.8179049989746362,0.8169095096972883,0.8174069512438082,0.650838650145371,0.8174069512438082,0.5663645246797684,1.0,0.15416666666666667,14,1.1666666666666667
8,nested,4,1.0,10,15,UMAP,flat_full,0.6490641807589322,0.9913242965195617,0.7844886760657933,0.4721114912712263,0.7844886760657933,0.33618872375465064,1.0,0.004166666666666667,6,0.5
8,nested,4,1.0,10,15,UMAP,flat_oracle_B,0.7851203804805372,0.9964435475872976,0.8782487396425637,0.6478467904635619,0.8782487396425636,0.9963590600392731,0.2701849223082613,0.05555555555555555,8,0.6666666666666666
8,nested,4,1.0,10,15,UMAP,oracle_conditional,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
8,nested,5,1.0,10,15,UMAP,hierarchical,0.7500651021677109,0.6769946654006822,0.7116591531915942,0.4473284372381653,0.7116591531915942,0.3327327277847999,1.0,0.33055555555555555,17,1.4166666666666667
8,nested,5,1.0,10,15,UMAP,flat_full,0.7143577626603937,0.9907666742469646,0.8301586082681829,0.6152778256158515,0.830158608268183,0.48872178051153337,1.0,0.0,6,0.5
8,nested,5,1.0,10,15,UMAP,flat_oracle_B,0.4975901931427778,0.9999999999999997,0.6645211693040758,0.3213289791367745,0.6645211693040758,0.567781853651895,0.30593877330256375,0.005555555555555556,4,0.3333333333333333
8,nested,5,1.0,10,15,UMAP,oracle_conditional,0.8599421478234917,1.0000000000000002,0.92469773732457,0.7735772832809189,0.9246977373245698,0.7096147890485275,1.0,0.004166666666666667,9,0.75
8,nested,6,1.0,10,15,UMAP,hierarchical,0.701830240718772,0.7569686667759068,0.7283574163519044,0.5388958749026599,0.7283574163519044,0.4068343933073697,1.0,0.1527777777777778,12,1.0
8,nested,6,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
8,nested,6,1.0,10,15,UMAP,flat_oracle_B,0.8035686194958366,0.9964702647463641,0.8896832640901392,0.6996405142091305,0.8896832640901391,0.6908293690284141,0.7692535799993836,0.04027777777777778,8,0.6666666666666666
8,nested,6,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
8,nested,7,1.0,10,15,UMAP,hierarchical,0.6901303274828199,0.764542927553791,0.7254333701956901,0.5316424533074038,0.7254333701956901,0.39064784817873227,1.0,0.2013888888888889,12,1.0
8,nested,7,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
8,nested,7,1.0,10,15,UMAP,flat_oracle_B,0.4957682754859936,0.9940504223005822,0.6615820627600717,0.30084750936341165,0.6615820627600717,0.4939272769183141,0.22508060336607807,0.058333333333333334,4,0.3333333333333333
8,nested,7,1.0,10,15,UMAP,oracle_conditional,0.7210466193021219,1.0,0.8379164297065975,0.6213427869272938,0.8379164297065975,0.4967646567886114,1.0,0.019444444444444445,6,0.5
8,nested,8,1.0,10,15,UMAP,hierarchical,0.843687204544866,0.7606773209632629,0.8000347954351742,0.5945625152605821,0.8000347954351742,0.5110328611549354,1.0,0.12083333333333333,18,1.5
8,nested,8,1.0,10,15,UMAP,flat_full,0.7615299161023683,0.9925793068915454,0.8618378221761258,0.6618688642625562,0.8618378221761259,0.5614278118926145,1.0,0.001388888888888889,7,0.5833333333333334
8,nested,8,1.0,10,15,UMAP,flat_oracle_B,0.7441190862797131,0.992184681539902,0.8504313269737748,0.6170838499654407,0.8504313269737748,0.9961225312829721,0.16056802948185642,0.034722222222222224,7,0.5833333333333334
8,nested,8,1.0,10,15,UMAP,oracle_conditional,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,0.8078005629272216,1.0,0.0,10,0.8333333333333334
8,nested,9,1.0,10,15,UMAP,hierarchical,0.823880268650844,0.7567575606951581,0.7888937121883913,0.5821228303292975,0.7888937121883912,0.4803525438146661,1.0,0.13333333333333333,18,1.5
8,nested,9,1.0,10,15,UMAP,flat_full,0.7267484264606109,0.9933013266920766,0.8393712738268951,0.5752140417015478,0.839371273826895,0.4486134893146733,1.0,0.0,7,0.5833333333333334
8,nested,9,1.0,10,15,UMAP,flat_oracle_B,0.43144571979942953,0.9999999999999992,0.6028111493600784,0.22197313634906468,0.6028111493600783,0.4534297297365364,0.22880651912680147,0.013888888888888888,4,0.3333333333333333
8,nested,9,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
8,nested,10,1.0,10,15,UMAP,hierarchical,0.6420576880252626,0.6804177947784866,0.6606813992203927,0.4219334180802891,0.6606813992203928,0.27260003328367133,1.0,0.25555555555555554,12,1.0
8,nested,10,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
8,nested,10,1.0,10,15,UMAP,flat_oracle_B,0.25615214493032035,0.9999999999999997,0.4078361780682694,0.1337963291049536,0.40783617806826944,0.0,0.5707462686567164,0.0,2,0.16666666666666666
8,nested,10,1.0,10,15,UMAP,oracle_conditional,0.7161942433644021,0.9908951131022931,0.8314425640268186,0.5587576249937335,0.8314425640268186,0.43326642764042184,1.0,0.2,7,0.5833333333333334
8,nested,11,1.0,10,15,UMAP,hierarchical,0.7550226486915443,0.8013685804106165,0.7775055742364264,0.5622061823829144,0.7775055742364264,0.4377087134008164,1.0,0.07916666666666666,13,1.0833333333333333
8,nested,11,1.0,10,15,UMAP,flat_full,0.6612537922349567,0.9884248021967652,0.7923963504137589,0.505385266489299,0.7923963504137588,0.32487488761964994,1.0,0.0,6,0.5
8,nested,11,1.0,10,15,UMAP,flat_oracle_B,0.578079787643827,0.9947494604325885,0.7312231223433402,0.39689007506294777,0.7312231223433401,0.709871953387066,0.2864068403280336,0.09722222222222222,5,0.4166666666666667
8,nested,11,1.0,10,15,UMAP,oracle_conditional,0.8572914019466712,0.9966950523267849,0.9217522563371553,0.7716166707571153,0.9217522563371553,0.7071714281966602,1.0,0.0,9,0.75
8,nested,12,1.0,10,15,UMAP,hierarchical,0.869553026039503,0.7906520072032782,0.8282276365166017,0.7260892618396306,0.8282276365166018,0.6553542350610261,1.0,0.20555555555555555,17,1.4166666666666667
8,nested,12,1.0,10,15,UMAP,flat_full,0.5810046626332114,0.9838898731988381,0.7305854685500354,0.4153335426444572,0.7305854685500355,0.20464891330166798,1.0,0.001388888888888889,5,0.4166666666666667
8,nested,12,1.0,10,15,UMAP,flat_oracle_B,0.7500047902981362,0.9999999999999999,0.8571459854922603,0.6213807574929463,0.8571459854922603,0.902514109149609,0.2707658603976148,0.011111111111111112,7,0.5833333333333334
8,nested,12,1.0,10,15,UMAP,oracle_conditional,0.9971347950735001,0.9971544020872724,0.9971445984840024,0.9970107265796819,0.9971445984840024,0.9962517647498635,1.0,0.011111111111111112,12,1.0
8,nested,13,1.0,10,15,UMAP,hierarchical,0.7684495612904819,0.7986663827798213,0.783266654629961,0.5614632358074824,0.783266654629961,0.4954510809956288,1.0,0.1125,14,1.1666666666666667
8,nested,13,1.0,10,15,UMAP,flat_full,0.517547545290725,0.9999999999999997,0.6820841256628641,0.35815033029816107,0.6820841256628641,0.11017740429505135,1.0,0.0,4,0.3333333333333333
8,nested,13,1.0,10,15,UMAP,flat_oracle_B,0.7349203384306071,0.9961370611685441,0.8458198859110966,0.590461876863132,0.8458198859110966,0.716117915288749,0.635770060617114,0.030555555555555555,7,0.5833333333333334
8,nested,13,1.0,10,15,UMAP,oracle_conditional,0.8574872824856162,0.996691210276888,0.9218638234815271,0.7721304556321503,0.9218638234815271,0.7078394853388813,1.0,0.001388888888888889,9,0.75
8,nested,14,1.0,10,15,UMAP,hierarchical,0.7270046265783587,0.785483666969945,0.7551136262340232,0.5545625439557742,0.7551136262340233,0.4526688501833587,1.0,0.10555555555555556,12,1.0
8,nested,14,1.0,10,15,UMAP,flat_full,0.6649514393501809,0.9957431519189908,0.7974022984992063,0.5067992105657104,0.7974022984992064,0.3264567283413533,1.0,0.0,6,0.5
8,nested,14,1.0,10,15,UMAP,flat_oracle_B,0.11543129118376834,1.0,0.20697158506511887,0.031780231618637224,0.20697158506511887,0.11017740429505135,0.029628699664166223,0.0,2,0.16666666666666666
8,nested,14,1.0,10,15,UMAP,oracle_conditional,0.7309546990440257,0.9999999999999997,0.8445682598715244,0.5773072203307358,0.8445682598715244,0.45550768491134,1.0,0.006944444444444444,7,0.5833333333333334
8,nested,15,1.0,10,15,UMAP,hierarchical,0.6719193282799905,0.6964828708623765,0.6839806352864232,0.4268592844124841,0.6839806352864232,0.2818092339708269,1.0,0.24861111111111112,13,1.0833333333333333
8,nested,15,1.0,10,15,UMAP,flat_full,0.5255204870105641,0.9822435498712258,0.6847080790689817,0.37295439641409295,0.6847080790689818,0.15462708829154023,1.0,0.0,4,0.3333333333333333
8,nested,15,1.0,10,15,UMAP,flat_oracle_B,0.7181950380665313,0.996029937611366,0.834597289279739,0.6192699380487968,0.8345972892797389,0.49404966751836416,1.0,0.006944444444444444,6,0.5
8,nested,15,1.0,10,15,UMAP,oracle_conditional,0.7182096983519991,0.9960575705641768,0.8346168888220229,0.6192993339842674,0.834616888822023,0.4940761097623421,1.0,0.0,6,0.5
8,nested,16,1.0,10,15,UMAP,hierarchical,0.9731407837265258,0.8664516893941153,0.9167024636144678,0.8262191902806315,0.9167024636144678,0.7888694062767386,1.0,0.0763888888888889,18,1.5
8,nested,16,1.0,10,15,UMAP,flat_full,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
8,nested,16,1.0,10,15,UMAP,flat_oracle_B,0.7345325056050921,0.9878949111091293,0.8425793938136135,0.6014439385974223,0.8425793938136135,0.9924085380934725,0.25648072127326454,0.08611111111111111,7,0.5833333333333334
8,nested,16,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
8,nested,17,1.0,10,15,UMAP,hierarchical,0.8153431174585865,0.7992486090681481,0.8072156469473555,0.6230890987859734,0.8072156469473555,0.5128908246374566,1.0,0.1361111111111111,15,1.25
8,nested,17,1.0,10,15,UMAP,flat_full,0.6684144184766945,0.9999999999999996,0.801257063082653,0.5096612866560581,0.801257063082653,0.33053221288515405,1.0,0.0,6,0.5
8,nested,17,1.0,10,15,UMAP,flat_oracle_B,0.7678163850362947,1.0,0.8686607857416491,0.5812957328871761,0.8686607857416491,0.7117246598992071,0.6421891182115582,0.005555555555555556,8,0.6666666666666666
8,nested,17,1.0,10,15,UMAP,oracle_conditional,0.8605349703463466,1.0,0.9250403610378302,0.7751097568504278,0.9250403610378304,0.7117246598992071,1.0,0.005555555555555556,9,0.75
8,nested,18,1.0,10,15,UMAP,hierarchical,0.9397145298741787,0.8323439439780618,0.8827763976756711,0.7828494253038735,0.8827763976756711,0.722115574977337,1.0,0.14583333333333334,18,1.5
8,nested,18,1.0,10,15,UMAP,flat_full,0.8555901772440311,0.9943043221189611,0.919746516884299,0.7702032122556371,0.9197465168842991,0.7054175780831428,1.0,0.0,9,0.75
8,nested,18,1.0,10,15,UMAP,flat_oracle_B,0.7311915403826368,0.9999999999999998,0.8447263325016308,0.5779287329617847,0.8447263325016307,1.0,0.13698561586844102,0.006944444444444444,7,0.5833333333333334
8,nested,18,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
8,nested,19,1.0,10,15,UMAP,hierarchical,0.8786481238964114,0.7731923950645595,0.8225540414298312,0.6580967872506012,0.8225540414298312,0.5926901350803869,1.0,0.21944444444444444,18,1.5
8,nested,19,1.0,10,15,UMAP,flat_full,0.848341047716615,0.9876747721982851,0.9127209493094656,0.7612224803273949,0.9127209493094657,0.6936675415775255,1.0,0.0,9,0.75
8,nested,19,1.0,10,15,UMAP,flat_oracle_B,0.6330754722703497,0.9954858065930382,0.7739563200067752,0.4198927290936125,0.7739563200067752,0.7091611471120277,0.2975370304421389,0.009722222222222222,6,0.5
8,nested,19,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
8,non_nested,0,1.0,10,15,UMAP,hierarchical,0.8847236855082234,0.9582594359422819,0.9200245080623818,0.7426385556303418,0.9200245080623817,0.8734214508753105,0.7657842212787579,0.05277777777777778,12,1.0
8,non_nested,0,1.0,10,15,UMAP,flat_full,0.8881776348986773,0.9968221410269176,0.9393689515927776,0.7777860244783611,0.9393689515927777,0.9049240642262971,0.7790354623586705,0.002777777777777778,10,0.8333333333333334
8,non_nested,0,1.0,10,15,UMAP,flat_oracle_B,0.6786174112944232,0.9957952978692797,0.8071654300291649,0.44668445101303844,0.807165430029165,0.7052257375440553,0.38695637194787963,0.03194444444444444,7,0.5833333333333334
8,non_nested,0,1.0,10,15,UMAP,oracle_conditional,0.8603339466065922,0.9999999999999998,0.9249242031796653,0.7745932332686594,0.9249242031796653,0.7110119993666983,1.0,0.001388888888888889,9,0.75
8,non_nested,1,1.0,10,15,UMAP,hierarchical,0.9969889357721691,0.9423307935613525,0.9688896171246073,0.9464184650943923,0.9688896171246072,0.9319242553366668,0.9954435268291757,0.06388888888888888,15,1.25
8,non_nested,1,1.0,10,15,UMAP,flat_full,0.9037818928885261,0.996864525603129,0.9480438856355061,0.8362533097704395,0.9480438856355061,0.9981506844015259,0.6342366226303547,0.0,10,0.8333333333333334
8,non_nested,1,1.0,10,15,UMAP,flat_oracle_B,0.8589177196031332,1.0,0.9241051505889207,0.7710884340487091,0.9241051505889207,1.0,0.4675642235937254,0.022222222222222223,9,0.75
8,non_nested,1,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
8,non_nested,2,1.0,10,15,UMAP,hierarchical,0.9917226187748182,0.9418549352819913,0.9661457239862024,0.9465446060497289,0.9661457239862022,0.9344194620099945,0.9910074910010749,0.059722222222222225,15,1.25
8,non_nested,2,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.9020509658651367,0.9958304277669653,0.0,11,0.9166666666666666
8,non_nested,2,1.0,10,15,UMAP,flat_oracle_B,0.29081727550133857,1.0,0.4505940244538306,0.11447997461108898,0.4505940244538306,0.23514755945463928,0.31135242099702204,0.009722222222222222,3,0.25
8,non_nested,2,1.0,10,15,UMAP,oracle_conditional,0.8055146700427681,0.9964856545582971,0.8908808752979334,0.703473859112174,0.8908808752979333,0.6221004888878582,1.0,0.03888888888888889,8,0.6666666666666666
8,non_nested,3,1.0,10,15,UMAP,hierarchical,0.972034207356464,0.880017628425285,0.9237400610280658,0.8619910460547321,0.9237400610280658,0.845493211524921,0.9252721636483962,0.15555555555555556,17,1.4166666666666667
8,non_nested,3,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.9981506844015259,0.7797517851753654,0.0,11,0.9166666666666666
8,non_nested,3,1.0,10,15,UMAP,flat_oracle_B,0.3692291790722146,0.9999999999999998,0.5393241463381654,0.21191719724087307,0.5393241463381654,0.45884296156151777,0.15202464615065567,0.006944444444444444,3,0.25
8,non_nested,3,1.0,10,15,UMAP,oracle_conditional,0.8836984117279123,0.9968160794563133,0.9368550897426636,0.76364116641132,0.9368550897426635,0.77311388034996,1.0,0.025,10,0.8333333333333334
8,non_nested,4,1.0,10,15,UMAP,hierarchical,0.9775846761538813,0.9113890148269816,0.9433269919680063,0.9025547044414685,0.9433269919680063,0.9017609162967078,0.9503781789172566,0.10694444444444444,16,1.3333333333333333
8,non_nested,4,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,1.0,0.782919991373733,0.0,11,0.9166666666666666
8,non_nested,4,1.0,10,15,UMAP,flat_oracle_B,0.7851203804805372,0.9964435475872976,0.8782487396425637,0.6478467904635619,0.8782487396425636,0.9963590600392731,0.2701849223082613,0.05555555555555555,8,0.6666666666666666
8,non_nested,4,1.0,10,15,UMAP,oracle_conditional,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
8,non_nested,5,1.0,10,15,UMAP,hierarchical,0.9901216142619746,0.9755984084254586,0.9828063608987561,0.9785961381681416,0.9828063608987562,0.9794633327699218,0.983039298542449,0.05,13,1.0833333333333333
8,non_nested,5,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,1.0,0.782919991373733,0.0,11,0.9166666666666666
8,non_nested,5,1.0,10,15,UMAP,flat_oracle_B,0.4975901931427778,0.9999999999999997,0.6645211693040758,0.3213289791367745,0.6645211693040758,0.567781853651895,0.30593877330256375,0.005555555555555556,4,0.3333333333333333
8,non_nested,5,1.0,10,15,UMAP,oracle_conditional,0.8599421478234917,1.0000000000000002,0.92469773732457,0.7735772832809189,0.9246977373245698,0.7096147890485275,1.0,0.004166666666666667,9,0.75
8,non_nested,6,1.0,10,15,UMAP,hierarchical,0.9967239060667428,0.8922708858767209,0.9416095019782307,0.8884200600205393,0.9416095019782307,0.8563441864776963,1.0,0.13333333333333333,18,1.5
8,non_nested,6,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
8,non_nested,6,1.0,10,15,UMAP,flat_oracle_B,0.8035686194958366,0.9964702647463641,0.8896832640901392,0.6996405142091305,0.8896832640901391,0.6908293690284141,0.7692535799993836,0.04027777777777778,8,0.6666666666666666
8,non_nested,6,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
8,non_nested,7,1.0,10,15,UMAP,hierarchical,0.9967841776447756,0.9309072168050885,0.9627200569948701,0.9413178978855539,0.9627200569948703,0.9286130832819314,0.995413598352721,0.11388888888888889,16,1.3333333333333333
8,non_nested,7,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,1.0,0.782919991373733,0.0,11,0.9166666666666666
8,non_nested,7,1.0,10,15,UMAP,flat_oracle_B,0.4957682754859936,0.9940504223005822,0.6615820627600717,0.30084750936341165,0.6615820627600717,0.4939272769183141,0.22508060336607807,0.058333333333333334,4,0.3333333333333333
8,non_nested,7,1.0,10,15,UMAP,oracle_conditional,0.7210466193021219,1.0,0.8379164297065975,0.6213427869272938,0.8379164297065975,0.4967646567886114,1.0,0.019444444444444445,6,0.5
8,non_nested,8,1.0,10,15,UMAP,hierarchical,0.953608009878149,0.8654090562676339,0.9073702751195254,0.8146015157470338,0.9073702751195253,0.8207573794897236,0.8232985694138255,0.13472222222222222,17,1.4166666666666667
8,non_nested,8,1.0,10,15,UMAP,flat_full,0.90701901811629,1.0,0.9512427610839694,0.8400444938820912,0.9512427610839695,1.0,0.6391166136857955,0.0,10,0.8333333333333334
8,non_nested,8,1.0,10,15,UMAP,flat_oracle_B,0.7441190862797131,0.992184681539902,0.8504313269737748,0.6170838499654407,0.8504313269737748,0.9961225312829721,0.16056802948185642,0.034722222222222224,7,0.5833333333333334
8,non_nested,8,1.0,10,15,UMAP,oracle_conditional,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,0.8078005629272216,1.0,0.0,10,0.8333333333333334
8,non_nested,9,1.0,10,15,UMAP,hierarchical,0.9508028624875681,0.8828548944406894,0.9155699395088479,0.8353935605364232,0.9155699395088479,0.8503915243037393,0.789261541423886,0.1736111111111111,16,1.3333333333333333
8,non_nested,9,1.0,10,15,UMAP,flat_full,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,1.0,0.6391166136857955,0.0,10,0.8333333333333334
8,non_nested,9,1.0,10,15,UMAP,flat_oracle_B,0.43144571979942953,0.9999999999999992,0.6028111493600784,0.22197313634906468,0.6028111493600783,0.4534297297365364,0.22880651912680147,0.013888888888888888,4,0.3333333333333333
8,non_nested,9,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
8,non_nested,10,1.0,10,15,UMAP,hierarchical,0.9262127637178648,0.8773344854927952,0.9011112948317982,0.8369449179605171,0.9011112948317982,0.7976431396750979,1.0,0.225,15,1.25
8,non_nested,10,1.0,10,15,UMAP,flat_full,0.7210570543488701,1.0,0.8379234756068777,0.5433470943156558,0.8379234756068777,0.47446722959388826,1.0,0.0,7,0.5833333333333334
8,non_nested,10,1.0,10,15,UMAP,flat_oracle_B,0.25615214493032035,0.9999999999999997,0.4078361780682694,0.1337963291049536,0.40783617806826944,0.0,0.5707462686567164,0.0,2,0.16666666666666666
8,non_nested,10,1.0,10,15,UMAP,oracle_conditional,0.7161942433644021,0.9908951131022931,0.8314425640268186,0.5587576249937335,0.8314425640268186,0.43326642764042184,1.0,0.2,7,0.5833333333333334
8,non_nested,11,1.0,10,15,UMAP,hierarchical,1.0,0.8936520890820912,0.9438397837009972,0.8907416898018222,0.9438397837009971,0.8598290946161901,1.0,0.13472222222222222,18,1.5
8,non_nested,11,1.0,10,15,UMAP,flat_full,0.9505290048845474,0.9970198997523286,0.9732195488445224,0.9110500730590517,0.9732195488445223,0.9981667964006684,0.7786287128668676,0.002777777777777778,11,0.9166666666666666
8,non_nested,11,1.0,10,15,UMAP,flat_oracle_B,0.578079787643827,0.9947494604325885,0.7312231223433402,0.39689007506294777,0.7312231223433401,0.709871953387066,0.2864068403280336,0.09722222222222222,5,0.4166666666666667
8,non_nested,11,1.0,10,15,UMAP,oracle_conditional,0.8572914019466712,0.9966950523267849,0.9217522563371553,0.7716166707571153,0.9217522563371553,0.7071714281966602,1.0,0.0,9,0.75
8,non_nested,12,1.0,10,15,UMAP,hierarchical,1.0,0.9102698475787154,0.9530274989499424,0.9103758591208855,0.9530274989499423,0.8817606009539515,1.0,0.08472222222222223,17,1.4166666666666667
8,non_nested,12,1.0,10,15,UMAP,flat_full,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
8,non_nested,12,1.0,10,15,UMAP,flat_oracle_B,0.7500047902981362,0.9999999999999999,0.8571459854922603,0.6213807574929463,0.8571459854922603,0.902514109149609,0.2707658603976148,0.011111111111111112,7,0.5833333333333334
8,non_nested,12,1.0,10,15,UMAP,oracle_conditional,0.9971347950735001,0.9971544020872724,0.9971445984840024,0.9970107265796819,0.9971445984840024,0.9962517647498635,1.0,0.011111111111111112,12,1.0
8,non_nested,13,1.0,10,15,UMAP,hierarchical,0.9598751708102948,0.9422844792966044,0.9509984879196522,0.9191756607511278,0.9509984879196522,0.9380620615083838,0.8407616283580001,0.04861111111111111,13,1.0833333333333333
8,non_nested,13,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.9962806484260072,0.782919991373733,0.0,11,0.9166666666666666
8,non_nested,13,1.0,10,15,UMAP,flat_oracle_B,0.7349203384306071,0.9961370611685441,0.8458198859110966,0.590461876863132,0.8458198859110966,0.716117915288749,0.635770060617114,0.030555555555555555,7,0.5833333333333334
8,non_nested,13,1.0,10,15,UMAP,oracle_conditional,0.8574872824856162,0.996691210276888,0.9218638234815271,0.7721304556321503,0.9218638234815271,0.7078394853388813,1.0,0.001388888888888889,9,0.75
8,non_nested,14,1.0,10,15,UMAP,hierarchical,1.0,0.9189591695377674,0.9577683403854009,0.9329738572227038,0.9577683403854009,0.90183018093735,1.0,0.1486111111111111,17,1.4166666666666667
8,non_nested,14,1.0,10,15,UMAP,flat_full,0.9971493610917398,0.99715883440733,0.9971540977270349,0.9969828543885192,0.9971540977270349,0.9962812243889094,1.0,0.002777777777777778,12,1.0
8,non_nested,14,1.0,10,15,UMAP,flat_oracle_B,0.11543129118376834,1.0,0.20697158506511887,0.031780231618637224,0.20697158506511887,0.11017740429505135,0.029628699664166223,0.0,2,0.16666666666666666
8,non_nested,14,1.0,10,15,UMAP,oracle_conditional,0.7309546990440257,0.9999999999999997,0.8445682598715244,0.5773072203307358,0.8445682598715244,0.45550768491134,1.0,0.006944444444444444,7,0.5833333333333334
