track,dataset,dr_method,cluster_method,objective,sampler,trial,value,best_so_far
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,33,-0.013493140328858975,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,34,-0.43970293870061894,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,35,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,36,-0.19589383341905475,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,37,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,38,-0.19026289109752892,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,39,-0.04541923770850795,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,40,-0.5368509301441052,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,41,-0.3420223935132929,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,42,0.01415182511131164,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,43,0.003362480279473952,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,44,-0.5045802362884059,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,45,-0.46801323090643665,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,46,-0.03436277879870592,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,47,-0.3202343103501087,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,48,-0.5852761141532902,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,49,-0.5917955747220596,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,50,-0.36073097621619643,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,51,0.018700252307363507,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,52,0.03862470553755955,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,53,-0.292224935564335,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,54,0.04318278763635952,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,55,0.024160112218007953,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,56,-0.12492930015072262,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,57,0.03510217231201148,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,58,-0.10311107374591114,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,59,-0.09652868074456589,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,60,-0.23511802669066295,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,61,-0.09830774084993987,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,62,-0.582885593439164,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,63,-0.22642443077127447,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,64,-0.03160610924919841,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,65,-0.005770905349200894,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,66,-0.033366481843990055,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,67,-0.09092851349515825,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,68,-0.040501948450347935,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,69,-0.5700002093483788,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,70,-0.01717034503121914,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,71,0.0037725332237378457,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,72,0.017583225710178684,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,73,-0.44928067171627933,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,74,-0.5209599888553295,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,75,-0.05816147381023633,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,76,-0.011220561345321428,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,77,-0.025199738335292286,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,78,-0.13885280031579272,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,79,-0.402121080419636,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,80,-0.07174714296349276,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,81,-0.48966451713377956,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,82,-0.4955021078649918,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,83,-0.012431999745675137,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,84,-0.4511639721917584,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,85,-0.12112235088617912,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,86,-0.5653165093581316,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,87,-0.2549783560269432,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,88,-0.04189866017255555,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,89,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,90,-0.09602019023281287,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,91,-0.02725210787502382,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,92,-0.09359530405462439,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,93,-0.27857895067864485,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,94,-0.03344040048779687,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,95,-0.3827268236448905,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,96,-0.46990552981907274,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,97,-0.09387387573378556,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,98,-0.1620612032027731,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,TPE,99,-0.02379831093834438,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,0,-0.5225156943945688,-0.5225156943945688
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,1,-0.04652403273834684,-0.04652403273834684
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,2,0.07194553038626665,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,3,-0.17039160197594536,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,4,-0.19392317925948097,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,5,-0.6290594897594666,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,6,-0.5171281038904434,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,7,-0.2743629292632489,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,8,-0.5418855209568249,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,9,-0.29905309548384146,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,10,-0.3875269486009715,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,11,-0.32923227391993887,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,12,-0.5040648531294751,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,13,-0.16239346722024034,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,14,-0.14950370581480665,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,15,-0.3419073567767146,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,16,-0.5584779401840119,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,17,-0.5705440690589145,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,18,-0.5800022046986824,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,19,-0.13564980711961525,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,20,-0.24726551563110885,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,21,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,22,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,23,-0.45659981909401626,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,24,-0.15919899751071126,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,25,-0.4360892499310822,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,26,-0.3803701633608365,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,27,-0.3961642684939668,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,28,-0.49222817393752366,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,29,-0.5700654932440966,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,30,-0.2274937928176763,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,31,-0.49196255632530195,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,32,-0.2361631061512652,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,33,-0.42481713928908105,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,34,-0.5863211437371403,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,35,-0.0262633276533878,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,36,-0.5225156943945688,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,37,-0.5206521567514111,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,38,-0.5917955747220596,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,39,-0.024533898485507383,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,40,-0.4980304935728984,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,41,-0.2046996153040184,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,42,-0.3202148363331015,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,43,-0.251665814122985,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,44,-0.5917955747220596,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,45,-0.5794872993896164,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,46,-0.5414895272751142,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,47,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,48,-0.21086784645309906,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,49,-0.30637093565542073,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,50,-0.07242620462699277,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,51,-0.46091476948019544,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,52,-0.5233120162692834,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,53,-0.56339210325415,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,54,-0.5225156943945688,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,55,-0.5053117233739318,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,56,-0.5917955747220596,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,57,-0.16767985425383658,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,58,-0.034138333956048345,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,59,-0.3576645945253952,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,60,-0.5191504483933722,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,61,-0.36725917561980803,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,62,-0.0630914926154325,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,63,-0.17954652505542767,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,64,-0.1534505329102844,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,65,-0.5722170888407222,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,66,0.009633775698711131,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,67,-0.5692747811652351,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,68,-0.5926257396654447,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,69,-0.3906214693816129,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,70,-0.23054681833813542,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,71,-0.5936683320684836,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,72,-0.0015792664292347462,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,73,-0.03701110060054856,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,74,-0.27312157837129286,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,75,-0.21452159445778954,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,76,-0.08212851429152376,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,77,-0.22026782243631685,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,78,-0.4663710296741227,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,79,-0.6252052724986679,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,80,-0.5196086446400234,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,81,-0.17713926153689352,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,82,-0.5355679547563531,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,83,-0.14252720244713069,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,84,-0.5685741174883102,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,85,-0.5241651520125227,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,86,-0.23109760462227708,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,87,-0.540052210274698,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,88,-0.3700581768052666,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,89,-0.5917955747220596,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,90,-0.5920155093942219,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,91,0.006657505238377839,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,92,-0.09902185560563521,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,93,-0.13489135173232608,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,94,-0.5917955747220596,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,95,-0.5241651520125227,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,96,-0.1805568058347406,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,97,-0.6565342486571785,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,98,-0.5225156943945688,0.07194553038626665
A,Digits (Low),t-SNE,HDBSCAN,dbcv,Random,99,-0.5812329512912,0.07194553038626665
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,0,0.01902614155696822,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,1,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,2,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,3,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,4,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,5,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,6,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,7,-0.4433929750938841,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,8,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,9,-0.03574784702495107,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,10,-0.5139367548758026,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,11,-0.02665495286897497,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,12,0.03798370544235941,0.03798370544235941
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,13,-0.14434146688645644,0.03798370544235941
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,14,-1.0,0.03798370544235941
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,15,0.026497429491584366,0.03798370544235941
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,16,-0.3820225048702258,0.03798370544235941
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,17,-1.0,0.03798370544235941
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,18,0.04376974063653016,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,19,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,20,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,21,-0.009907726060107506,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,22,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,23,-0.020112466040954024,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,24,-0.5910097267332154,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,25,-0.5070983700726729,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,26,-0.02323923619112774,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,27,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,28,-0.2654787390056322,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,29,-0.01702029175325555,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,30,-0.04500096238937308,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,31,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,32,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,33,-0.12517249727719826,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,34,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,35,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,36,-0.23820520305211768,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,37,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,38,-0.2597503841026428,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,39,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,40,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,41,-0.057830840835137676,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,42,-0.044118313259822364,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,43,0.014270941658437529,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,44,0.015702838978031097,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,45,-1.0,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,46,0.010162885842615493,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,47,-0.4462203747830029,0.04376974063653016
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,48,0.06009395490244455,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,49,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,50,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,51,0.03296853692242265,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,52,0.05261077440727669,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,53,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,54,0.042001473646707026,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,55,0.02902963774778137,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,56,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,57,0.04600818089644819,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,58,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,59,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,60,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,61,-0.11192576874350003,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,62,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,63,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,64,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,65,0.04163851059325078,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,66,-0.13949198664386375,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,67,-0.45407163865931277,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,68,-1.0,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,69,0.033515244975129976,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,70,-0.3429361138080173,0.06009395490244455
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,71,0.0872670200774482,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,72,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,73,-0.002724414995007883,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,74,-0.20943742373671062,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,75,-0.47242959931017836,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,76,-0.09560310731745159,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,77,0.05425663928086313,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,78,-0.10707213719259863,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,79,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,80,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,81,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,82,-0.20922450394224984,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,83,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,84,-0.044958822297240096,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,85,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,86,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,87,0.004257430597107896,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,88,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,89,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,90,-0.1897450294591072,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,91,0.08341029030712331,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,92,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,93,0.05835594458955436,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,94,-0.0010971121168039354,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,95,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,96,-0.3351830188510464,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,97,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,98,-1.0,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,TPE,99,0.0636013652017437,0.0872670200774482
A,Digits (Low),t-SNE,DBSCAN,dbcv,Random,0,0.01902614155696822,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,Random,1,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,Random,2,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,Random,3,-1.0,0.01902614155696822
A,Digits (Low),t-SNE,DBSCAN,dbcv,Random,4,-1.0,0.01902614155696822
