track,dataset,dr_method,cluster_method,objective,sampler,baseline,best,gain,gain_pct,best_params,tunable,dbcv_embedded,silhouette,ari,nmi,trustworthiness,continuity,stress,n_clusters,noise_frac
A,Concentric rings (Low),t-SNE,HDBSCAN,dbcv,TPE,0.2967998718664606,0.49630853571628875,0.19950866384982813,67.21992923891598,"{""tsne_perplexity"": 33.84448221632738, ""tsne_learning_rate"": 13.362946086046666, ""hclust_min_cluster_size"": 10, ""hclust_min_samples"": 8}",True,0.6271829421343246,0.282971752629589,0.532232047945479,0.6385449965688526,,,,13.0,0.042
A,Concentric rings (Low),t-SNE,HDBSCAN,dbcv,Random,0.2967998718664606,0.4815622411524919,0.1847623692860313,62.251499006428666,"{""tsne_perplexity"": 42.45991883601898, ""tsne_learning_rate"": 220.2157195714934, ""hclust_min_cluster_size"": 10, ""hclust_min_samples"": 5}",True,0.5948547340473732,0.32299730070561755,0.5327671928640402,0.6424845363983587,,,,13.0,0.022
A,Concentric rings (Low),t-SNE,DBSCAN,dbcv,TPE,0.12574442000406608,0.48328881459509443,0.3575443945910284,284.34215576282975,"{""tsne_perplexity"": 36.34569871958373, ""tsne_learning_rate"": 269.687698595195, ""dbscan_eps"": 1.6299511860183706, ""hclust_min_samples"": 11}",True,0.6560363338265282,0.35231825089790253,0.5291723581416369,0.6406029621188082,,,,13.0,0.04
A,Concentric rings (Low),t-SNE,DBSCAN,dbcv,Random,0.12574442000406608,0.4656345745048284,0.3398901545007623,270.30237563604936,"{""tsne_perplexity"": 32.53338026250707, ""tsne_learning_rate"": 148.09892204552142, ""dbscan_eps"": 1.5315087778225691, ""hclust_min_samples"": 10}",True,0.6212607060642239,0.35192969269129604,0.5172929296367615,0.6251650466690553,,,,14.0,0.05
A,Concentric rings (Low),t-SNE,KMeans,dbcv,TPE,-0.22010778366202308,0.2160282574539463,0.4361360411159694,198.14657794458512,"{""tsne_perplexity"": 21.66498050360477, ""tsne_learning_rate"": 889.1771519608535, ""cluster_n_clusters"": 3}",True,-0.04053872586878923,0.20621548771869597,0.5096151013977674,0.5846512518551108,,,,3.0,0.0
A,Concentric rings (Low),t-SNE,KMeans,dbcv,Random,-0.22010778366202308,0.18876817604231047,0.40887595970433355,185.7616995190707,"{""tsne_perplexity"": 21.657141511495, ""tsne_learning_rate"": 25.302050363578754, ""cluster_n_clusters"": 14}",True,0.13697812968627296,0.3935419109347189,0.24651916576896948,0.5530955490004661,,,,14.0,0.0
A,Concentric rings (Low),PCA,HDBSCAN,dbcv,TPE,0.23236729991501792,0.5127101957892829,0.280342895874265,120.64644895249582,"{""n_components"": 2, ""hclust_min_cluster_size"": 3, ""hclust_min_samples"": 4}",True,0.5127101957892829,0.3724560340574435,0.4793906689529462,0.5676338589220314,,,,23.0,0.076
A,Concentric rings (Low),PCA,HDBSCAN,dbcv,Random,0.23236729991501792,0.4796821441656949,0.24731484425067696,106.43272282336012,"{""n_components"": 2, ""hclust_min_cluster_size"": 4, ""hclust_min_samples"": 9}",True,0.47968214416569493,0.4032310615536658,0.47844499077205105,0.5700432748502084,,,,16.0,0.21
A,Concentric rings (Low),PCA,DBSCAN,dbcv,TPE,-1.0,0.4057730006361794,1.4057730006361795,140.57730006361794,"{""n_components"": 2, ""dbscan_eps"": 0.24796846519230878, ""hclust_min_samples"": 9}",True,0.4057730006361795,0.34617438281163815,0.6243339217608427,0.6808245924686224,,,,11.0,0.228
A,Concentric rings (Low),PCA,DBSCAN,dbcv,Random,-1.0,0.3015773930642859,1.301577393064286,130.1577393064286,"{""n_components"": 2, ""dbscan_eps"": 0.2997981936183432, ""hclust_min_samples"": 16}",True,0.30157739306428594,0.3911561032286741,0.6136083963915002,0.681479327726643,,,,5.0,0.44
A,Concentric rings (Low),PCA,KMeans,dbcv,TPE,-0.11419038175572832,-0.11419038175572832,0.0,0.0,"{""n_components"": 2, ""cluster_n_clusters"": 5}",True,-0.11419038175572843,0.40164447788402946,0.46606286044034906,0.48560233885770243,,,,5.0,0.0
A,Concentric rings (Low),PCA,KMeans,dbcv,Random,-0.11419038175572832,-0.11419038175572832,0.0,0.0,"{""n_components"": 2, ""cluster_n_clusters"": 5}",True,-0.11419038175572843,0.40164447788402946,0.46606286044034906,0.48560233885770243,,,,5.0,0.0
A,Concentric rings (Low),MDS,HDBSCAN,dbcv,TPE,0.23236729991501792,0.5375699697188583,0.30520266980384037,131.3449310274983,"{""n_components"": 2, ""hclust_min_cluster_size"": 4, ""hclust_min_samples"": 3}",True,0.5374560973008932,0.367998942730461,0.4731514230604237,0.5579855652844646,,,,26.0,0.09
A,Concentric rings (Low),MDS,HDBSCAN,dbcv,Random,0.23236729991501792,0.5095443622308691,0.27717706231585115,119.28402250110975,"{""n_components"": 2, ""hclust_min_cluster_size"": 3, ""hclust_min_samples"": 3}",True,0.5084178364784206,0.3944402014319246,0.4590366781357289,0.5303139985479225,,,,33.0,0.126
A,Concentric rings (Low),MDS,DBSCAN,dbcv,TPE,-1.0,0.3647114714637893,1.3647114714637893,136.47114714637894,"{""n_components"": 2, ""dbscan_eps"": 0.35862838905818706, ""hclust_min_samples"": 14}",True,0.36472596275462965,0.31635401405678854,0.7416095140853564,0.7707835758240807,,,,5.0,0.31
A,Concentric rings (Low),MDS,DBSCAN,dbcv,Random,-1.0,0.3074047088892831,1.307404708889283,130.74047088892831,"{""n_components"": 2, ""dbscan_eps"": 0.35224588112494787, ""hclust_min_samples"": 8}",True,0.30588410308418684,0.2004766065344107,0.8179967188645724,0.8112056298096425,,,,7.0,0.012
A,Concentric rings (Low),MDS,KMeans,dbcv,TPE,-0.11419038175572832,-0.11419038175572832,0.0,0.0,"{""n_components"": 2, ""cluster_n_clusters"": 5}",True,-0.11485922223726652,0.40164447788402946,0.46606286044034906,0.48560233885770243,,,,5.0,0.0
A,Concentric rings (Low),MDS,KMeans,dbcv,Random,-0.11419038175572832,-0.11419038175572832,0.0,0.0,"{""n_components"": 2, ""cluster_n_clusters"": 5}",True,-0.1135807634279927,0.40164447788402946,0.46606286044034906,0.48560233885770243,,,,5.0,0.0
B,Wine quality (Low),UMAP,-,tnc,TPE,0.9353631522896699,0.9364522896698615,0.0010891373801915627,0.11644005619907838,"{""umap_n_neighbors"": 25, ""umap_min_dist"": 0.10576231532278474}",True,,,0.9567322533598951,0.903099968052076,0.9389893503727369,0.9339152289669862,0.3985259727871463,,
B,Wine quality (Low),UMAP,-,tnc,Random,0.9353631522896699,0.9365348242811501,0.001171671991480161,0.12526386020360455,"{""umap_n_neighbors"": 20, ""umap_min_dist"": 0.17460478730633044}",True,,,0.8790038167853172,0.7325555259171979,0.9400911608093716,0.9329784877529286,0.4306577877865229,,
B,Wine quality (Low),t-SNE,-,tnc,TPE,0.9342876464323748,0.9425924387646433,0.00830479233226844,0.8888903073888127,"{""tsne_perplexity"": 46.25802954883579, ""tsne_learning_rate"": 11.697359677385926}",True,,,0.8537324155051317,0.7501436851304606,0.948419595314164,0.9367652822151226,3.3935787300705873,,
B,Wine quality (Low),t-SNE,-,tnc,Random,0.9342876464323748,0.939127050053248,0.004839403620873206,0.5179779096248052,"{""tsne_perplexity"": 35.49039628290271, ""tsne_learning_rate"": 26.42195063857759}",True,,,0.8992891890640454,0.7964123260848545,0.9479458998935038,0.9303082002129924,4.862543586662252,,
B,Wine quality (Low),PCA,-,tnc,none,0.8953124600638978,0.8953124600638978,0.0,0.0,{},False,,,,,0.8578272630457934,0.9327976570820021,0.37371138011309035,,
B,Wine quality (Low),MDS,-,tnc,TPE,0.9074718849840256,0.9126479233226836,0.0051760383386579845,0.5703800221589344,{},True,,,0.5099583346949867,0.4491511237407702,0.8892121405750799,0.9360837060702875,0.23184119413173812,,
B,Wine quality (Low),MDS,-,tnc,Random,0.9074718849840256,0.911316400425985,0.0038445154419594063,0.4236511902544597,{},True,,,0.510254240533033,0.4599166570856368,0.8874621938232162,0.9351706070287539,0.2313582004264477,,
B,Digits (Low),UMAP,-,tnc,TPE,0.9413531416400426,0.9486093716719914,0.007256230031948863,0.7708297461361765,"{""umap_n_neighbors"": 21, ""umap_min_dist"": 0.37549861800626294}",True,,,0.11210661443148431,0.43212025162690876,0.9479390841320553,0.9492796592119276,0.59800021228943,,
B,Digits (Low),UMAP,-,tnc,Random,0.9413531416400426,0.9479058572949947,0.006552715654952079,0.6960953721932471,"{""umap_n_neighbors"": 39, ""umap_min_dist"": 0.2806385987847481}",True,,,0.11210661443148431,0.43212025162690876,0.9413801916932907,0.9544315228966986,0.6559521281671657,,
B,Digits (Low),t-SNE,-,tnc,TPE,0.9436200212992545,0.9484107561235356,0.004790734824281162,0.5076974540753046,"{""tsne_perplexity"": 16.956999715260995, ""tsne_learning_rate"": 130.50710695304687}",True,,,0.678394437626118,0.7728566916678918,0.9500632587859424,0.9467582534611289,3.408259612925704,,
B,Digits (Low),t-SNE,-,tnc,Random,0.9436200212992545,0.9490723109691162,0.005452289669861665,0.5778056364631284,"{""tsne_perplexity"": 47.152849493153056, ""tsne_learning_rate"": 146.1457347045333}",True,,,0.11471755317040344,0.4366408676176405,0.9491801916932907,0.9489644302449415,1.0236912374169214,,
B,Digits (Low),PCA,-,tnc,none,0.8788663471778487,0.8788663471778487,0.0,0.0,{},False,,,,,0.835948668796592,0.9217840255591054,0.5885379325742266,,
B,Digits (Low),MDS,-,tnc,TPE,0.909784451544196,0.916827689030884,0.007043237486688003,0.774165515219937,{},True,,,0.12886003666994497,0.3853255273878232,0.8937386581469648,0.9399167199148031,0.29547377789718354,,
B,Digits (Low),MDS,-,tnc,Random,0.909784451544196,0.9175907348242811,0.007806283280085147,0.8580365675446948,{},True,,,0.11918243722242976,0.3362462649322922,0.8934149094781683,0.9417665601703941,0.29482369750919,,
B,Breast cancer (Low),UMAP,-,tnc,TPE,0.9241186368477103,0.9279780617678381,0.0038594249201278075,0.41763305773085707,"{""umap_n_neighbors"": 22, ""umap_min_dist"": 0.10220571640035803}",True,,,0.6637590081448014,0.5709409049441359,0.9190647497337593,0.9368913738019169,0.5759806739791163,,
B,Breast cancer (Low),UMAP,-,tnc,Random,0.9241186368477103,0.9264966986155485,0.002378061767838169,0.2573329519627533,"{""umap_n_neighbors"": 22, ""umap_min_dist"": 0.13567451588694796}",True,,,0.6602894377848133,0.5632263432829021,0.9142513312034078,0.9387420660276891,0.5623046822930504,,
B,Breast cancer (Low),t-SNE,-,tnc,TPE,0.9254631522896699,0.9385820021299254,0.013118849840255464,1.4175442650307988,"{""tsne_perplexity"": 46.65348003654935, ""tsne_learning_rate"": 33.43495746066224}",True,,,0.20570008749511906,0.35408830444984896,0.937055591054313,0.9401084132055377,1.1758780920728562,,
B,Breast cancer (Low),t-SNE,-,tnc,Random,0.9254631522896699,0.9324264110756124,0.0069632587859425055,0.7524079990343047,"{""tsne_perplexity"": 45.51881257234987, ""tsne_learning_rate"": 636.7704427005352}",True,,,0.2745224288181159,0.36118977905440897,0.9311128860489882,0.9337399361022365,1.2354700845317992,,
B,Breast cancer (Low),PCA,-,tnc,none,0.9194194888178915,0.9194194888178915,0.0,0.0,{},False,,,,,0.8872607028753994,0.9515782747603835,0.2860894022838735,,
B,Breast cancer (Low),MDS,-,tnc,TPE,0.9277438764643238,0.93280202342918,0.0050581469648561805,0.54520941535427,{},True,,,0.3172662090520782,0.26526320174784185,0.911351863684771,0.954252183173589,0.1707901189841489,,
B,Breast cancer (Low),MDS,-,tnc,Random,0.9277438764643238,0.9339463258785943,0.0062024494142705056,0.6685519108903566,{},True,,,0.3046796917172922,0.2449248561953997,0.9143297124600639,0.9535629392971245,0.1716748191969559,,
B,Concentric rings (Low),UMAP,-,tnc,TPE,0.9874661341853035,0.998324494142705,0.010858359957401476,1.099618466040866,"{""umap_n_neighbors"": 44, ""umap_min_dist"": 0.46113834035084406}",True,,,0.5789959980043732,0.7374302218758283,0.9982713525026623,0.9983776357827476,4.772340979283982,,
B,Concentric rings (Low),UMAP,-,tnc,Random,0.9874661341853035,0.9982610223642172,0.01079488817891372,1.0931907237325063,"{""umap_n_neighbors"": 47, ""umap_min_dist"": 0.4386696766904905}",True,,,0.5789959980043732,0.7374302218758283,0.998194462193823,0.9983275825346113,4.717474172346961,,
B,Concentric rings (Low),t-SNE,-,tnc,TPE,0.9973093716719915,0.9979666666666667,0.0006572949946751505,0.06590683025200032,"{""tsne_perplexity"": 36.47088268328929, ""tsne_learning_rate"": 293.67329728902496}",True,,,0.5587466362023933,0.6772654745288624,0.9986232161874334,0.9973101171458999,11.447176047444778,,
B,Concentric rings (Low),t-SNE,-,tnc,Random,0.9973093716719915,0.9974206602768902,0.00011128860489872938,0.011158884901698434,"{""tsne_perplexity"": 37.668005549160775, ""tsne_learning_rate"": 898.1391573530514}",True,,,0.5502061483032389,0.6579584215281339,0.9980858359957401,0.9967554845580405,10.76745794325702,,
B,Concentric rings (Low),PCA,-,tnc,none,1.0,1.0,0.0,0.0,{},False,,,,,1.0,1.0,2.1242476596775589e-16,,
B,Concentric rings (Low),MDS,-,tnc,TPE,0.9999938232161875,0.9999993610223643,5.537806176847404e-06,0.0005537840382890237,{},True,,,0.8336254557873541,0.8372810040337045,0.9999993610223643,0.9999993610223643,0.0010487399307910472,,
B,Concentric rings (Low),MDS,-,tnc,Random,0.9999938232161875,0.999999148029819,5.324813631579772e-06,0.0005324846522005574,{},True,,,0.8329211463472193,0.8366642640640801,0.999999148029819,0.999999148029819,0.0010572852489018206,,
