dataset,method,seed,layers,region,region_def,cond,n,k,trustworthiness,continuity,mrre_false,mrre_missing,stress
Digits (Low),t-SNE,3,2,class3,gt_class,hier,109,20,0.8824285630806988,0.8964471454449835,0.9086991497249955,0.9131269623964328,0.49131074450433576
Digits (Low),t-SNE,3,2,class3,gt_class,flat,109,20,0.8765499912347339,0.8662011336410916,0.9052261266191213,0.8837346329288491,0.990008685489339
Digits (Low),t-SNE,3,2,class4,gt_class,hier,107,20,0.9100116058884614,0.926785168896219,0.9175494274108629,0.9299548286814505,0.5988398020978609
Digits (Low),t-SNE,3,2,class4,gt_class,flat,107,20,0.9183861706676439,0.9225154236149288,0.9232467440254896,0.9268199613546987,0.6048201563092459
Digits (Low),t-SNE,3,2,class5,gt_class,hier,95,20,0.9001713586291308,0.911219910240718,0.9104806093497736,0.9084588609153892,3.80486591599203
Digits (Low),t-SNE,3,2,class5,gt_class,flat,95,20,0.9031742146062832,0.9026846185230518,0.9101532070212313,0.9093941141769536,1.3473893039318499
Digits (Low),t-SNE,3,2,class6,gt_class,hier,100,20,0.8982302158273382,0.8783812949640288,0.9089168619519532,0.8852470959057703,0.4072643514505737
Digits (Low),t-SNE,3,2,class6,gt_class,flat,100,20,0.9202733812949642,0.9148129496402878,0.9238241224988631,0.9212255047185876,0.3603324492753981
Digits (Low),t-SNE,3,2,class7,gt_class,hier,89,20,0.9188610390857583,0.9399404590415827,0.9239992017467052,0.934563247821682,0.44972973019215046
Digits (Low),t-SNE,3,2,class7,gt_class,flat,89,20,0.9340055699606262,0.9254873715547874,0.9326943057444149,0.9300355511161069,0.34806273337799565
Digits (Low),t-SNE,3,2,class8,gt_class,hier,98,20,0.8489191232048374,0.8267573696145124,0.8910776858911761,0.8696133996063017,2.6717573118880287
Digits (Low),t-SNE,3,2,class8,gt_class,flat,98,20,0.8518065003779289,0.8509145880574451,0.8861755750266118,0.8753928269668692,0.7353183385446094
Digits (Low),t-SNE,3,2,class9,gt_class,hier,102,20,0.8837583984642808,0.8930961195667079,0.9117462653699178,0.9078767948667394,0.35997435793687116
Digits (Low),t-SNE,3,2,class9,gt_class,flat,102,20,0.8727889757301521,0.8871589195118608,0.8991288968301845,0.9000456899887078,2.506742655972365
Digits (Low),t-SNE,4,2,leaf0,hier_leaf,hier,17,8,0.5408496732026143,0.48039215686274517,0.5248937500797671,0.4415338276773065,88.43703030668071
Digits (Low),t-SNE,4,2,leaf0,hier_leaf,flat,17,8,0.8480392156862745,0.8366013071895425,0.8229572149970859,0.8220382967680454,0.45159960384829295
Digits (Low),t-SNE,4,2,leaf1,hier_leaf,hier,60,20,0.8061581920903955,0.8257627118644066,0.831777397715851,0.8233214516699948,13.203531576946563
Digits (Low),t-SNE,4,2,leaf1,hier_leaf,flat,60,20,0.8550282485875706,0.8448587570621469,0.8561244622668998,0.843728197712245,0.382606483002216
Digits (Low),t-SNE,4,2,leaf2,hier_leaf,hier,17,8,0.5261437908496732,0.5294117647058824,0.5009529522375233,0.5000297797574227,18.866528203298543
Digits (Low),t-SNE,4,2,leaf2,hier_leaf,flat,17,8,0.8692810457516339,0.8398692810457516,0.9041921389948906,0.8769968390914622,0.6506479970076962
Digits (Low),t-SNE,4,2,leaf3,hier_leaf,hier,30,14,0.5305322128851541,0.5501400560224089,0.49944001804603855,0.47159169366348913,48.53162727523332
Digits (Low),t-SNE,4,2,leaf3,hier_leaf,flat,30,14,0.8254901960784315,0.8310924369747902,0.8067506496651391,0.8119939371999028,0.38001096056847944
Digits (Low),t-SNE,4,2,leaf4,hier_leaf,hier,36,17,0.8158496732026144,0.8021241830065359,0.7941157951887203,0.7545515407238625,22.75281783549269
Digits (Low),t-SNE,4,2,leaf4,hier_leaf,flat,36,17,0.8815359477124183,0.8841503267973856,0.8700430767881523,0.8753195730024861,0.35369983546405315
Digits (Low),t-SNE,4,2,leaf5,hier_leaf,hier,39,19,0.8425101214574899,0.8472334682861,0.8525163671819803,0.8365119957448109,8.95538032294779
Digits (Low),t-SNE,4,2,leaf5,hier_leaf,flat,39,19,0.8449392712550607,0.8225371120107963,0.8939721174872839,0.8714852146909445,0.49226482298061
Digits (Low),t-SNE,4,2,leaf6,hier_leaf,hier,67,20,0.8319362093641383,0.768799836434267,0.8552426755334229,0.8021691921059242,8.227896706186142
Digits (Low),t-SNE,4,2,leaf6,hier_leaf,flat,67,20,0.8537722347168268,0.8469229196483337,0.8882558485538014,0.8615425677874697,0.550579297064796
Digits (Low),t-SNE,4,2,leaf7,hier_leaf,hier,17,8,0.47875816993464054,0.4428104575163399,0.4599972772793213,0.47047549764101776,30.349851125958683
Digits (Low),t-SNE,4,2,leaf7,hier_leaf,flat,17,8,0.8741830065359478,0.8447712418300655,0.8806235881204294,0.8767224398980682,0.5604073174431995
Digits (Low),t-SNE,4,2,leaf8,hier_leaf,hier,51,20,0.8695361071257771,0.8902917264466762,0.8719773531548083,0.8658764246009558,12.050212107091658
Digits (Low),t-SNE,4,2,leaf8,hier_leaf,flat,51,20,0.9093735054997608,0.9229076996652321,0.905617632992565,0.9143577955554529,0.35786215276122396
Digits (Low),t-SNE,4,2,leaf9,hier_leaf,hier,21,10,0.5272727272727272,0.48051948051948057,0.5138104678387938,0.43998270130148465,48.809585334095864
Digits (Low),t-SNE,4,2,leaf9,hier_leaf,flat,21,10,0.8432900432900432,0.8380952380952381,0.8684780121975386,0.8682764491912393,0.501954487741549
Digits (Low),t-SNE,4,2,leaf10,hier_leaf,hier,32,15,0.5599537037037037,0.5840277777777778,0.5684897676481572,0.5559660359488112,12.293332589992259
Digits (Low),t-SNE,4,2,leaf10,hier_leaf,flat,32,15,0.8833333333333333,0.9226851851851852,0.8971004496166924,0.9098205700016345,0.6425348097320948
Digits (Low),t-SNE,4,2,leaf11,hier_leaf,hier,41,20,0.8373983739837397,0.8754936120789778,0.831539801697714,0.8105399245744787,7.152824098641875
Digits (Low),t-SNE,4,2,leaf11,hier_leaf,flat,41,20,0.8537746806039489,0.8659698025551684,0.876804568534511,0.8985440175497378,0.6470628664250989
Digits (Low),t-SNE,4,2,leaf12,hier_leaf,hier,29,14,0.5067323481116583,0.5034482758620689,0.4710458867935307,0.46801755305575077,9.447925280723906
Digits (Low),t-SNE,4,2,leaf12,hier_leaf,flat,29,14,0.8302134646962233,0.8249589490968803,0.8493732314400065,0.8341059661922184,0.4275061983762242
Digits (Low),t-SNE,4,2,leaf13,hier_leaf,hier,21,10,0.44502164502164504,0.41558441558441556,0.467197959536014,0.509034190018634,24.566473782091077
Digits (Low),t-SNE,4,2,leaf13,hier_leaf,flat,21,10,0.9108225108225109,0.8874458874458875,0.9067345857454983,0.8987018321822129,0.6359428033176506
Digits (Low),t-SNE,4,2,leaf14,hier_leaf,hier,31,15,0.48279569892473123,0.49784946236559147,0.4762740658858341,0.4759800559056889,19.78237663610935
Digits (Low),t-SNE,4,2,leaf14,hier_leaf,flat,31,15,0.7795698924731184,0.7712365591397848,0.8318235559321687,0.8294427929069743,0.4508729874276641
Digits (Low),t-SNE,4,2,leaf15,hier_leaf,hier,53,20,0.8846960167714882,0.8943396226415095,0.8814367211063535,0.8787328903756182,12.13434271307743
Digits (Low),t-SNE,4,2,leaf15,hier_leaf,flat,53,20,0.932830188679245,0.9418029350104822,0.9293409933351056,0.9327678604352044,0.5624174335459646
Digits (Low),t-SNE,4,2,leaf16,hier_leaf,hier,26,12,0.5115384615384614,0.5247863247863248,0.4973702154833123,0.5213486072302318,56.58823118628682
Digits (Low),t-SNE,4,2,leaf16,hier_leaf,flat,26,12,0.9128205128205127,0.9145299145299146,0.8520886382846924,0.8523199709478851,0.3565040457760117
Digits (Low),t-SNE,4,2,leaf17,hier_leaf,hier,25,12,0.5241025641025641,0.5287179487179486,0.46633927037178935,0.4752942913548693,9.711708366870374
Digits (Low),t-SNE,4,2,leaf17,hier_leaf,flat,25,12,0.7507692307692309,0.778974358974359,0.7873507350124039,0.804047946051146,0.4415833974982563
Digits (Low),t-SNE,4,2,leaf18,hier_leaf,hier,50,20,0.8525128205128205,0.8685641025641025,0.836801103820905,0.8259820612246267,14.608564838599898
Digits (Low),t-SNE,4,2,leaf18,hier_leaf,flat,50,20,0.8560000000000001,0.8733846153846154,0.8715828231252916,0.8638722178059307,0.3593415325210267
Digits (Low),t-SNE,4,2,leaf19,hier_leaf,hier,33,16,0.8471479500891266,0.8453654188948307,0.7820095275680982,0.7571740252386306,18.737722905187994
Digits (Low),t-SNE,4,2,leaf19,hier_leaf,flat,33,16,0.8484848484848485,0.838903743315508,0.8696054111019553,0.85851871775196,0.4339511342977731
Digits (Low),t-SNE,4,2,leaf20,hier_leaf,hier,23,11,0.5243741765480897,0.5085638998682478,0.4896623134462854,0.49196455227729946,25.68106349732012
Digits (Low),t-SNE,4,2,leaf20,hier_leaf,flat,23,11,0.8866930171277996,0.8722002635046112,0.8903483210196756,0.8827811452758039,0.47556717698776835
Digits (Low),t-SNE,4,2,leaf21,hier_leaf,hier,32,15,0.5780092592592592,0.5724537037037036,0.5140639120713434,0.5116976380581351,4.77798593952852
Digits (Low),t-SNE,4,2,leaf21,hier_leaf,flat,32,15,0.8659722222222221,0.8574074074074074,0.8640376501949568,0.8667384069373572,0.5596569846445001
Digits (Low),t-SNE,4,2,leaf22,hier_leaf,hier,24,11,0.5178571428571428,0.4718614718614718,0.45066762310328273,0.4202499041877538,16.19752080237342
Digits (Low),t-SNE,4,2,leaf22,hier_leaf,flat,24,11,0.744047619047619,0.7884199134199134,0.822805421905433,0.8497887354019787,0.4241515203985271
Digits (Low),t-SNE,4,2,leaf23,hier_leaf,hier,78,20,0.8661403508771931,0.8628070175438595,0.8865702409493045,0.8637950685230589,0.4387794181619861
Digits (Low),t-SNE,4,2,leaf23,hier_leaf,flat,78,20,0.8608232118758437,0.8504588394062079,0.8781948391971712,0.8628505219712653,0.37754825028304767
Digits (Low),t-SNE,4,2,class0,gt_class,hier,100,20,0.854820143884892,0.8373741007194246,0.8814308211376287,0.859079783328452,0.35295964545536457
Digits (Low),t-SNE,4,2,class0,gt_class,flat,100,20,0.869640287769784,0.8565683453237409,0.8932537698428036,0.8738743880195173,0.43070869076520324
Digits (Low),t-SNE,4,2,class1,gt_class,hier,105,20,0.9564461489293703,0.9468967721316716,0.9496962092675699,0.9421212788785817,0.3157096969261561
Digits (Low),t-SNE,4,2,class1,gt_class,flat,105,20,0.9599552572706936,0.9564781080217322,0.952890668265356,0.9488593322372313,1.6737524170821134
Digits (Low),t-SNE,4,2,class2,gt_class,hier,95,20,0.8982700938392495,0.9011750305997552,0.9162230383482363,0.9083336502484588,0.4313899318029401
Digits (Low),t-SNE,4,2,class2,gt_class,flat,95,20,0.909596083231334,0.890126478988168,0.9173390110268238,0.8935440236853853,0.8630632559010395
Digits (Low),t-SNE,4,2,class3,gt_class,hier,109,20,0.8824285630806988,0.8964471454449835,0.9086991497249955,0.9131269623964328,0.49131074450433576
Digits (Low),t-SNE,4,2,class3,gt_class,flat,109,20,0.8765499912347339,0.8662011336410916,0.9052261266191213,0.8837346329288491,0.990008685489339
Digits (Low),t-SNE,4,2,class4,gt_class,hier,107,20,0.9100116058884614,0.926785168896219,0.9175494274108629,0.9299548286814505,0.5988398020978609
Digits (Low),t-SNE,4,2,class4,gt_class,flat,107,20,0.9183861706676439,0.9225154236149288,0.9232467440254896,0.9268199613546987,0.6048201563092459
Digits (Low),t-SNE,4,2,class5,gt_class,hier,95,20,0.9001713586291308,0.911219910240718,0.9104806093497736,0.9084588609153892,3.80486591599203
Digits (Low),t-SNE,4,2,class5,gt_class,flat,95,20,0.9031742146062832,0.9026846185230518,0.9101532070212313,0.9093941141769536,1.3473893039318499
Digits (Low),t-SNE,4,2,class6,gt_class,hier,100,20,0.8982302158273382,0.8783812949640288,0.9089168619519532,0.8852470959057703,0.4072643514505737
Digits (Low),t-SNE,4,2,class6,gt_class,flat,100,20,0.9202733812949642,0.9148129496402878,0.9238241224988631,0.9212255047185876,0.3603324492753981
Digits (Low),t-SNE,4,2,class7,gt_class,hier,89,20,0.9188610390857583,0.9399404590415827,0.9239992017467052,0.934563247821682,0.44972973019215046
Digits (Low),t-SNE,4,2,class7,gt_class,flat,89,20,0.9340055699606262,0.9254873715547874,0.9326943057444149,0.9300355511161069,0.34806273337799565
Digits (Low),t-SNE,4,2,class8,gt_class,hier,98,20,0.8489191232048374,0.8267573696145124,0.8910776858911761,0.8696133996063017,2.6717573118880287
Digits (Low),t-SNE,4,2,class8,gt_class,flat,98,20,0.8518065003779289,0.8509145880574451,0.8861755750266118,0.8753928269668692,0.7353183385446094
Digits (Low),t-SNE,4,2,class9,gt_class,hier,102,20,0.8837583984642808,0.8930961195667079,0.9117462653699178,0.9078767948667394,0.35997435793687116
Digits (Low),t-SNE,4,2,class9,gt_class,flat,102,20,0.8727889757301521,0.8871589195118608,0.8991288968301845,0.9000456899887078,2.506742655972365
Digits (Low),PCA,0,2,leaf0,hier_leaf,hier,52,20,0.8867620751341684,0.9158765652951698,0.814132077356996,0.860835683863347,0.4499541731372791
Digits (Low),PCA,0,2,leaf0,hier_leaf,flat,52,20,0.7716905187835419,0.8036225402504472,0.6920796970987636,0.7461809378603822,0.7106177399292576
Digits (Low),PCA,0,2,leaf1,hier_leaf,hier,25,12,0.8984615384615385,0.9148717948717949,0.811259303007893,0.8472502300692564,0.4136798285326458
Digits (Low),PCA,0,2,leaf1,hier_leaf,flat,25,12,0.6369230769230768,0.662051282051282,0.5795871863834641,0.6432886093124907,0.7601960609482529
Digits (Low),PCA,0,2,leaf2,hier_leaf,hier,34,16,0.882546439628483,0.8988003095975232,0.7610909013037178,0.8124537028972135,0.46229834046801477
Digits (Low),PCA,0,2,leaf2,hier_leaf,flat,34,16,0.6178405572755418,0.6764705882352942,0.5682816025069186,0.6444129589460071,0.8185431658727603
Digits (Low),PCA,0,2,leaf3,hier_leaf,hier,36,17,0.8712418300653595,0.9104575163398692,0.8066038591812467,0.865129547444345,0.4113750437766203
Digits (Low),PCA,0,2,leaf3,hier_leaf,flat,36,17,0.6138888888888889,0.6849673202614378,0.5914018531426911,0.6400195275599194,0.8034336134181853
Digits (Low),PCA,0,2,leaf4,hier_leaf,hier,18,8,0.9772727272727272,0.9760101010101009,0.9058003288387096,0.9106549680254461,0.16386735311432346
Digits (Low),PCA,0,2,leaf4,hier_leaf,flat,18,8,0.7941919191919191,0.8434343434343434,0.6848177468981157,0.7454265067753393,0.8416273301173545
Digits (Low),PCA,0,2,leaf5,hier_leaf,hier,52,20,0.9030411449016099,0.9391771019677997,0.8291580373072593,0.8857609851168559,0.42025399858122
Digits (Low),PCA,0,2,leaf5,hier_leaf,flat,52,20,0.8466457960644007,0.8886404293381038,0.7590826290984988,0.8138751684635004,0.6793286175491358
Digits (Low),PCA,0,2,leaf6,hier_leaf,hier,15,7,0.869047619047619,0.8714285714285714,0.7773273273273272,0.8338530838530839,0.4107456491253504
Digits (Low),PCA,0,2,leaf6,hier_leaf,flat,15,7,0.5142857142857145,0.6190476190476191,0.5690748440748441,0.606179256179256,0.792440028660535
Digits (Low),PCA,0,2,leaf7,hier_leaf,hier,18,8,0.9154040404040403,0.9356060606060608,0.8419384410966733,0.8575638470417507,0.35830934451645696
Digits (Low),PCA,0,2,leaf7,hier_leaf,flat,18,8,0.7007575757575757,0.7563131313131314,0.6255525492422978,0.6621163703035633,0.7897155252341848
Digits (Low),PCA,0,2,leaf8,hier_leaf,hier,35,17,0.8707749766573295,0.8950513538748832,0.7718646313359471,0.7816872298841041,0.29919951617096296
Digits (Low),PCA,0,2,leaf8,hier_leaf,flat,35,17,0.8997198879551821,0.907563025210084,0.792417192717353,0.8317936088201179,0.7327779421340287
Digits (Low),PCA,0,2,leaf9,hier_leaf,hier,41,20,0.9303135888501743,0.9605110336817654,0.8837051496482984,0.8997588002285484,0.2816191788867461
Digits (Low),PCA,0,2,leaf9,hier_leaf,flat,41,20,0.7603948896631822,0.8197444831591173,0.7135045362588529,0.7859207522310402,0.8633218899367361
Digits (Low),PCA,0,2,leaf10,hier_leaf,hier,23,11,0.942687747035573,0.9492753623188407,0.8335036451260314,0.8650758656537326,0.3271931813581224
Digits (Low),PCA,0,2,leaf10,hier_leaf,flat,23,11,0.6758893280632412,0.7806324110671936,0.6540335773692201,0.6942047567235404,0.8179150322259827
Digits (Low),PCA,0,2,leaf11,hier_leaf,hier,64,20,0.8691930970149253,0.9127565298507462,0.8088202189651238,0.8595808935105629,0.47479330960757266
Digits (Low),PCA,0,2,leaf11,hier_leaf,flat,64,20,0.7098880597014925,0.7715951492537314,0.6527484869199252,0.7469092679862184,0.7226146131276819
Digits (Low),PCA,0,2,leaf12,hier_leaf,hier,52,20,0.8752236135957066,0.9076475849731663,0.7829961110546889,0.834879323510431,0.3917966740036586
Digits (Low),PCA,0,2,leaf12,hier_leaf,flat,52,20,0.7829606440071556,0.8127906976744186,0.7024237773256397,0.7523602107101106,0.8406392759146073
Digits (Low),PCA,0,2,leaf13,hier_leaf,hier,75,20,0.8995805243445694,0.9359400749063673,0.8477325626691979,0.8902641830206051,0.45213737495104145
Digits (Low),PCA,0,2,leaf13,hier_leaf,flat,75,20,0.7545917602996254,0.8056479400749065,0.7108910136848612,0.7794417435296371,0.698500734185273
Digits (Low),PCA,0,2,leaf14,hier_leaf,hier,17,8,0.8545751633986929,0.9133986928104575,0.8362283511799165,0.8601010810051944,0.37904410295460295
Digits (Low),PCA,0,2,leaf14,hier_leaf,flat,17,8,0.7450980392156863,0.7794117647058824,0.6771406327773027,0.6853726085791227,0.7403230266546356
Digits (Low),PCA,0,2,leaf15,hier_leaf,hier,57,20,0.8794769943727243,0.9176431645150612,0.8218729961393085,0.8744805230028775,0.40696058660090595
Digits (Low),PCA,0,2,leaf15,hier_leaf,flat,57,20,0.6867262495862296,0.7524329692154915,0.6585610147303677,0.7393528211874795,0.7379795204327162
Digits (Low),PCA,0,2,leaf16,hier_leaf,hier,81,20,0.8048160371592713,0.8686468646864686,0.7614128591230601,0.8400112944766446,0.5263718564352189
Digits (Low),PCA,0,2,leaf16,hier_leaf,flat,81,20,0.7442855396650776,0.7984476225400319,0.6772371835513868,0.7565280895096755,0.7353361644711787
Digits (Low),PCA,0,2,leaf17,hier_leaf,hier,24,11,0.8046536796536796,0.8354978354978355,0.7125216490720542,0.7729819018815166,0.3297108852078004
Digits (Low),PCA,0,2,leaf17,hier_leaf,flat,24,11,0.7261904761904763,0.7700216450216452,0.6811206604919748,0.7692545245296208,0.8649305647447084
Digits (Low),PCA,0,2,leaf18,hier_leaf,hier,29,14,0.8361247947454845,0.8541871921182266,0.7714334126417615,0.832337318485193,0.4569554168781681
Digits (Low),PCA,0,2,leaf18,hier_leaf,flat,29,14,0.6981937602627258,0.7257799671592776,0.6612319954313414,0.7226221729337055,0.717721181423973
Digits (Low),PCA,0,2,leaf19,hier_leaf,hier,40,19,0.8843301435406697,0.9260765550239235,0.8049255425003187,0.8643130539084789,0.3708925817989424
Digits (Low),PCA,0,2,leaf19,hier_leaf,flat,40,19,0.7712918660287083,0.7783492822966507,0.7415070099884015,0.7784792153893322,0.7140466373806228
Digits (Low),PCA,0,2,leaf20,hier_leaf,hier,18,8,0.827020202020202,0.8371212121212122,0.7375507083393645,0.7981539009698144,0.36696876655357713
Digits (Low),PCA,0,2,leaf20,hier_leaf,flat,18,8,0.7411616161616161,0.73989898989899,0.6348665530948324,0.747833413130537,0.8196358954328524
Digits (Low),PCA,0,2,leaf21,hier_leaf,hier,24,11,0.9090909090909092,0.9366883116883117,0.8344905261075727,0.8742435890087338,0.3425584724363902
Digits (Low),PCA,0,2,leaf21,hier_leaf,flat,24,11,0.8170995670995671,0.8544372294372294,0.6732767001475678,0.7881082391788357,0.693573137018873
Digits (Low),PCA,0,2,class0,gt_class,hier,100,20,0.8185755395683452,0.8825971223021583,0.7748740172518355,0.8566953004221654,0.4920080108289365
Digits (Low),PCA,0,2,class0,gt_class,flat,100,20,0.7447769784172661,0.8043525179856116,0.6991854930421502,0.7749107079168296,0.7147711367736921
Digits (Low),PCA,0,2,class1,gt_class,hier,105,20,0.9279642058165548,0.9477085330776607,0.8745233845425348,0.9167459914065801,0.3415004856464851
Digits (Low),PCA,0,2,class1,gt_class,flat,105,20,0.8395525727069351,0.8728539469479065,0.8014765782468983,0.8513173771109458,0.673815550914897
Digits (Low),PCA,0,2,class2,gt_class,hier,95,20,0.8807915136678908,0.9284781721746226,0.8134227269220072,0.8913223072269673,0.4878503675301452
Digits (Low),PCA,0,2,class2,gt_class,flat,95,20,0.7552917176662585,0.8199102407180742,0.6968998534258901,0.8050438239539736,0.7210642704035528
Digits (Low),PCA,0,2,class3,gt_class,hier,109,20,0.7915853444749605,0.8494244141880442,0.7540614229561942,0.8324997207718751,0.5321679298880315
Digits (Low),PCA,0,2,class3,gt_class,flat,109,20,0.8066090106936249,0.8696780225559516,0.7586828479451113,0.8506672407238984,0.7152483867357896
Digits (Low),PCA,0,2,class4,gt_class,hier,107,20,0.8605583043186124,0.8927738073422516,0.8327467510965876,0.882852463206405,0.5554932928820502
Digits (Low),PCA,0,2,class4,gt_class,flat,107,20,0.7488302486103476,0.8277502901472116,0.7030025260043166,0.8259454303451885,0.8057569034546391
Digits (Low),PCA,0,2,class5,gt_class,hier,95,20,0.8793472052223582,0.9205630354957162,0.8315440873882675,0.887318824128176,0.44060140776343903
Digits (Low),PCA,0,2,class5,gt_class,flat,95,20,0.8054508363933087,0.8563361893104856,0.7618801996067083,0.831274577313016,0.6877496445289921
Digits (Low),PCA,0,2,class6,gt_class,hier,100,20,0.87668345323741,0.8978705035971225,0.8354970682941611,0.8692826669985142,0.41368091727666595
Digits (Low),PCA,0,2,class6,gt_class,flat,100,20,0.7151438848920862,0.7672661870503596,0.6649192522171044,0.7439537362033635,0.8172055177017673
Digits (Low),PCA,0,2,class7,gt_class,hier,89,20,0.9011043887448382,0.9268990684721022,0.8512560187366937,0.8912369053799195,0.3935286783504294
Digits (Low),PCA,0,2,class7,gt_class,flat,89,20,0.8539133775088831,0.897291846730049,0.8151239381432559,0.8589554417748275,0.6588129160266639
Digits (Low),PCA,0,2,class8,gt_class,hier,98,20,0.8110959939531368,0.8684958427815569,0.786384212033326,0.8481684642956223,0.566339060792274
Digits (Low),PCA,0,2,class8,gt_class,flat,98,20,0.714777021919879,0.7769614512471656,0.6859546827103419,0.774834047959102,0.7393953581287506
Digits (Low),PCA,0,2,class9,gt_class,hier,102,20,0.8352049910873438,0.8824969148498563,0.7859763673077053,0.8551872506487993,0.49769629490142986
Digits (Low),PCA,0,2,class9,gt_class,flat,102,20,0.8284862196626903,0.8701905937200054,0.7731793958631472,0.8323744859946761,0.6217461430752812
Digits (Low),PCA,1,2,leaf0,hier_leaf,hier,28,13,0.9048763736263735,0.9261675824175823,0.8225694292066715,0.855651455343363,0.4015399396199751
Digits (Low),PCA,1,2,leaf0,hier_leaf,flat,28,13,0.6531593406593407,0.67135989010989,0.5563867886045547,0.6248672179923144,0.7827320306814353
Digits (Low),PCA,1,2,leaf1,hier_leaf,hier,20,9,0.875925925925926,0.9185185185185183,0.7707414541586408,0.796734995064639,0.4294764742801198
Digits (Low),PCA,1,2,leaf1,hier_leaf,flat,20,9,0.7407407407407408,0.7962962962962963,0.6562089718157338,0.7147222302082434,0.6976543678357433
Digits (Low),PCA,1,2,leaf2,hier_leaf,hier,31,15,0.8518817204301076,0.8825268817204301,0.7325649751727779,0.808041245983884,0.4842737334103077
Digits (Low),PCA,1,2,leaf2,hier_leaf,flat,31,15,0.6430107526881721,0.6922043010752686,0.5947340061738629,0.6253900271472572,0.7726865153676753
Digits (Low),PCA,1,2,leaf3,hier_leaf,hier,34,16,0.8784829721362231,0.8939628482972136,0.76554608328594,0.8204387443216866,0.45845965176965797
Digits (Low),PCA,1,2,leaf3,hier_leaf,flat,34,16,0.6046826625386996,0.6578947368421053,0.5584603466305305,0.6345144576564997,0.8165161340083645
Digits (Low),PCA,1,2,leaf4,hier_leaf,hier,52,20,0.9202593917710199,0.9488819320214669,0.8587368085633821,0.893005592064952,0.384112730136325
Digits (Low),PCA,1,2,leaf4,hier_leaf,flat,52,20,0.7465563506261179,0.7848389982110913,0.6728880465120839,0.7278604121532222,0.7788998197733991
Digits (Low),PCA,1,2,leaf5,hier_leaf,hier,18,8,0.8573232323232323,0.8762626262626263,0.8165202480765161,0.844757323713131,0.4162081026859364
Digits (Low),PCA,1,2,leaf5,hier_leaf,flat,18,8,0.6287878787878788,0.6881313131313131,0.5831282730771657,0.6624875200884821,0.7627383003091546
Digits (Low),PCA,1,2,leaf6,hier_leaf,hier,52,20,0.9128354203935599,0.9428443649373883,0.8391358729112379,0.8903059089122187,0.4177830995237105
Digits (Low),PCA,1,2,leaf6,hier_leaf,flat,52,20,0.8406082289803221,0.8902951699463328,0.7635512260374355,0.8144121454645649,0.683516228383928
Digits (Low),PCA,1,2,leaf7,hier_leaf,hier,21,10,0.8805194805194804,0.9177489177489178,0.8005912514851452,0.8436202757075755,0.40236637766735095
Digits (Low),PCA,1,2,leaf7,hier_leaf,flat,21,10,0.6952380952380952,0.7212121212121211,0.6264089211616493,0.6768940756635208,0.7939659814322302
Digits (Low),PCA,1,2,leaf8,hier_leaf,hier,73,20,0.9210314262691379,0.9296051571313458,0.8777757853868955,0.9019260593619884,0.4072757369045998
Digits (Low),PCA,1,2,leaf8,hier_leaf,flat,73,20,0.8444802578565673,0.8772602739726029,0.7798171027828789,0.8410326320023783,0.8009617515684242
Digits (Low),PCA,1,2,leaf9,hier_leaf,hier,32,15,0.8636574074074075,0.8854166666666667,0.7451449495624325,0.8200053683471789,0.45735281414167817
Digits (Low),PCA,1,2,leaf9,hier_leaf,flat,32,15,0.7546296296296297,0.813425925925926,0.711362559325867,0.739027189599242,0.6863468569844069
Digits (Low),PCA,1,2,leaf10,hier_leaf,hier,19,9,0.9450292397660819,0.9578947368421052,0.8566528437943244,0.8664472330796132,0.3080693294204267
Digits (Low),PCA,1,2,leaf10,hier_leaf,flat,19,9,0.7567251461988304,0.7719298245614036,0.6569007893112745,0.6817532671423467,0.8095738561085083
Digits (Low),PCA,1,2,leaf11,hier_leaf,hier,30,14,0.8747899159663867,0.8941176470588237,0.7933559831295004,0.8222065764941608,0.4465033428523773
Digits (Low),PCA,1,2,leaf11,hier_leaf,flat,30,14,0.7366946778711487,0.773669467787115,0.6801185015236604,0.7281293477488685,0.6950443295196511
Digits (Low),PCA,1,2,leaf12,hier_leaf,hier,70,20,0.8313924050632909,0.882622061482821,0.7887485349508292,0.8386248041203075,0.5026823256901017
Digits (Low),PCA,1,2,leaf12,hier_leaf,flat,70,20,0.7571609403254975,0.8074864376130197,0.6849311717553576,0.7466229948005625,0.734621699821938
Digits (Low),PCA,1,2,leaf13,hier_leaf,hier,29,14,0.872249589490969,0.9080459770114944,0.8192118568611173,0.8666052078288499,0.42096170518145304
Digits (Low),PCA,1,2,leaf13,hier_leaf,flat,29,14,0.7500821018062398,0.8039408866995076,0.7094179614980772,0.7853579753718581,0.6918393277232574
Digits (Low),PCA,1,2,leaf14,hier_leaf,hier,26,12,0.7662393162393162,0.7978632478632479,0.6902190841927894,0.7486192331665689,0.36125508540392215
Digits (Low),PCA,1,2,leaf14,hier_leaf,flat,26,12,0.7337606837606837,0.7811965811965812,0.6805466264582277,0.7773571180814464,0.8568778715849152
Digits (Low),PCA,1,2,leaf15,hier_leaf,hier,15,7,0.8809523809523808,0.8952380952380954,0.8311388311388312,0.8645992145992145,0.3786837250594437
Digits (Low),PCA,1,2,leaf15,hier_leaf,flat,15,7,0.8285714285714285,0.8404761904761905,0.7607530607530606,0.7806883806883805,0.6823501869398865
